ID	ID_MAXIMO	latitude	longitude	Night_shift	Type_halte	Cleaning_time_20	Cleaning_time_code	Cleaning_time_abri	Cleaning_time_abri3b
748	HLT3336	52.041023555465	4.26914690343151	1	Tramhalte	20	15	13	8
749	HLT3335	52.041175012033	4.26963416873171	1	Tramhalte	20	15	13	8
750	HLT3334	52.0399888500646	4.26740300334122	1	Tramhalte	20	18	20	15
751	HLT3333	52.0395317235399	4.26631248464991	1	Tramhalte	20	18	20	15
752	HLT3331	52.0371046139345	4.26196712673877	1	Tramhalte	20	18	20	15
753	HLT3330	52.0366695771023	4.26093593488453	1	Tramhalte	20	18	20	15
754	HLT3329	52.0350047899301	4.25799218077801	1	Tramhalte	20	18	13	8
755	HLT3328	52.034568	4.257033	1	Tramhalte	20	20	13	8
756	HLT3327	52.0348160890285	4.25744600027258	1	Tramhalte	20	18	13	8
757	HLT3403	52.0529202544227	4.26617699594688	1	Tramhalte	30	20	35	25
758	HLT3404	52.0527236326718	4.26601278824935	1	Tramhalte	30	20	35	25
759	HLT3401	52.0501378329532	4.26255660294023	1	Tramhalte	30	20	35	25
760	HLT3402	52.0500446242387	4.26202096190482	1	Tramhalte	30	20	35	25
761	HLT3311	52.0480386005468	4.25857683441811	1	Tramhalte	30	26	35	25
762	HLT3312	52.0478765954369	4.25808669773781	1	Tramhalte	30	26	35	25
763	HLT3310	52.0460580252304	4.25545308741932	1	Tramhalte	30	20	35	25
764	HLT3309	52.0458960211795	4.2549644410696	1	Tramhalte	20	15	20	15
765	HLT3306	52.0423708252707	4.24939624277494	1	Tramhalte	20	18	20	15
766	HLT3305	52.0425275307326	4.24989225427237	1	Tramhalte	30	26	35	25
767	HLT3350	52.0396574341117	4.24553399940945	1	Tramhalte	30	20	35	25
768	HLT1601	52.0488576045957	4.23575296409578	1	Tramhalte	20	15	13	8
769	HLT1602	52.0490084966219	4.2368439821042	1	Tramhalte	20	15	13	8
770	HLT1607	52.0489009473109	4.23628378233782	1	Tramhalte	20	15	13	8
771	HLT1606	52.0488599187006	4.23631434823904	1	Tramhalte	20	15	13	8
772	HLT1712	52.050754794459	4.23838392748088	1	Tramhalte	30	20	35	25
773	HLT1708	52.0540831731226	4.23928416700908	1	Tramhalte	30	20	35	25
774	HLT1818	52.0545372303567	4.23313537377233	1	Tramhalte	20	15	20	15
775	HLT1805	52.0571403886835	4.22800833751241	1	Tramhalte	20	15	20	15
776	HLT1806	52.0574587330576	4.22783969024404	1	Tramhalte	20	15	20	15
777	HLT1710	52.0553315532249	4.24185053033057	1	Tramhalte	20	15	20	15
778	HLT1709	52.05529024944	4.24148559810765	1	Tramhalte	20	15	20	15
779	HLT1810	52.0565714122458	4.2456756492149	1	Tramhalte	20	18	20	15
780	HLT1811	52.0568295122685	4.24689393187354	1	Tramhalte	20	18	20	15
781	HLT1824	52.0566195539631	4.24566591148049	1	Bushalte	20	15	20	15
782	HLT1218	52.0732024711428	4.26182069866891	1	Tramhalte	30	20	35	25
783	HLT1217	52.0731559690043	4.26137550602631	1	Tramhalte	30	20	35	25
784	HLT1213	52.071423691742	4.2570446250078	1	Tramhalte	30	20	35	25
785	HLT1214	52.0709929044583	4.2556172967802	1	Tramhalte	30	20	35	25
786	HLT1903	52.0694082390614	4.25179505688689	1	Tramhalte	30	20	35	25
787	HLT1904	52.0693231394355	4.25126629398199	1	Tramhalte	30	20	21	11
788	HLT1428	52.0678802003115	4.24575758939678	1	Tramhalte	20	18	20	15
789	HLT1420	52.0671494642636	4.2453926446036	1	Tramhalte	30	26	35	25
790	HLT1419	52.0672991695512	4.24618517285835	1	Tramhalte	30	26	35	25
791	HLT1424	52.0654056006305	4.23984106101593	1	Tramhalte	30	20	35	25
792	HLT1423	52.0652818726605	4.23941253233791	1	Tramhalte	20	15	20	15
793	HLT1415	52.0638378135759	4.23448954184176	1	Tramhalte	20	15	20	15
794	HLT1416	52.0639554540524	4.23484527974758	1	Tramhalte	30	20	35	25
795	HLT1802	52.0627787434137	4.23126174059838	1	Tramhalte	20	15	20	15
796	HLT1801	52.0626508919001	4.23087420092301	1	Tramhalte	30	20	35	25
797	HLT1802	52.0627787434137	4.23126174059838	1	Tramhalte	20	15	20	15
798	HLT1813	52.0607189551488	4.23176702229733	1	Tramhalte	30	20	35	25
799	HLT1812	52.0587719603277	4.23259161699908	1	Tramhalte	20	15	20	15
800	HLT1919	52.0601488670921	4.25422616432674	1	Tramhalte	20	15	20	15
801	HLT1920	52.0605709302396	4.25530482330714	1	Tramhalte	20	15	20	15
802	HLT1922	52.0629544641501	4.26042757667489	1	Tramhalte	20	15	20	15
803	HLT1921	52.062878375424	4.26001262153009	1	Tramhalte	20	15	20	15
804	HLT3204	52.063926	4.262694	1	Tramhalte	20	20	20	15
805	HLT3203	52.063816	4.262493	1	Tramhalte	20	20	20	15
806	HLT3205	52.0653841825349	4.26645978342402	1	Tramhalte	20	15	20	15
807	HLT3206	52.0655318034206	4.26657567880845	1	Tramhalte	20	15	20	15
808	HLT1915	52.0671326073238	4.25825312305633	1	Bushalte	20	15	20	15
809	HLT3101	52.0668751045654	4.2706841576903	1	Tramhalte	20	15	13	8
810	HLT3102	52.0668791265886	4.27110847914211	1	Tramhalte	20	15	20	15
811	HLT3103	52.0684153304045	4.27557705566824	1	Tramhalte	20	18	13	8
812	HLT3104	52.0688012799954	4.27713687133664	1	Tramhalte	20	18	13	8
813	HLT3107	52.069348	4.279025	1	Tramhalte	20	20	20	15
814	HLT3108	52.069656	4.280257	1	Tramhalte	20	20	20	15
815	HLT3130	52.066703983707	4.28179772460977	1	Tramhalte	30	20	35	25
816	HLT3129	52.0669548087595	4.28208906021847	1	Tramhalte	30	20	35	25
817	HLT3115	52.0665716005259	4.28474420965065	1	Tramhalte	20	15	20	15
818	HLT3116	52.0667612947791	4.28503560811391	1	Tramhalte	20	15	20	15
819	HLT3008	52.0686296663827	4.29019221560805	1	Tramhalte	20	15	13	8
820	HLT3005	52.0686974850528	4.2897529881172	1	Tramhalte	20	15	13	8
821	HLT3006	52.0689202936046	4.2894514356678	1	Tramhalte	20	15	13	8
822	HLT3007	52.0684595984931	4.28959400843595	1	Tramhalte	20	15	20	15
823	HLT3002	52.0706476241326	4.28518198439579	1	Tramhalte	20	15	13	8
824	HLT3001	52.0710569018683	4.28463659200617	1	Tramhalte	20	15	20	15
825	HLT2003	52.0750070655983	4.26668548476375	1	Tramhalte	20	18	20	15
826	HLT2004	52.0752132876932	4.26757600141466	1	Tramhalte	30	26	35	25
827	HLT2006	52.0763904431864	4.27066108260943	1	Tramhalte	20	18	20	15
828	HLT2005	52.0764702306618	4.27092313490338	1	Tramhalte	20	18	20	15
829	HLT2010	52.0784098138186	4.27613103201089	1	Tramhalte	30	26	35	25
830	HLT2011	52.078441455012	4.27653143510404	1	Tramhalte	30	26	35	25
831	HLT1120	52.0805678014127	4.28318244828922	1	Tramhalte	20	18	20	15
832	HLT1119	52.0805445091893	4.28261549687307	1	Tramhalte	20	18	20	15
833	HLT2202	52.0823717815948	4.28693708522128	1	Tramhalte	20	15	13	8
834	HLT2201	52.0821071511064	4.28716799702299	1	Tramhalte	20	15	13	8
835	HLT1116	52.0855730947396	4.28283793364544	1	Bushalte	20	15	20	15
836	HLT1114	52.0857117021584	4.28264124444967	1	Bushalte	20	15	20	15
837	HLT1115	52.084434286576	4.28377165350299	1	Tramhalte	20	15	13	8
838	HLT1109	52.0824184882824	4.27752690971781	1	Tramhalte	20	15	20	15
839	HLT1108	52.0825539735308	4.27692826835316	1	Tramhalte	20	15	13	8
840	HLT2101	52.0806121239228	4.28407568359948	1	Tramhalte	20	15	13	8
841	HLT2102	52.0803302693843	4.28436095881858	1	Tramhalte	20	15	13	8
842	HLT1121	52.081223995714	4.28832059691848	1	Tramhalte	20	15	20	15
843	HLT1122	52.0815426573226	4.28807976950059	1	Tramhalte	20	15	20	15
844	HLT2106	52.0786641915949	4.28685620237912	1	Tramhalte	20	15	20	15
845	HLT2105	52.0788272838902	4.28641744362911	1	Tramhalte	20	15	20	15
846	HLT2212	52.0783438996098	4.2924911020294	1	Tramhalte	30	26	35	25
847	HLT2213	52.0780562953435	4.29268462668115	1	Tramhalte	30	26	35	25
848	HLT2211	52.0838659045251	4.29211179134234	1	Tramhalte	20	15	13	8
849	HLT2210	52.0836775371527	4.2917259399045	1	Tramhalte	20	15	13	8
850	HLT2216	52.0805205815206	4.29724682595469	1	Tramhalte	20	18	20	15
851	HLT2217	52.0804108177031	4.29764073322872	1	Tramhalte	20	18	13	8
852	HLT2801	52.0787161138995	4.3037775928451	1	Tramhalte	20	15	20	15
853	HLT2802	52.0785607423589	4.30428214908008	1	Tramhalte	20	15	20	15
854	HLT2806	52.0805263659409	4.31099344641348	1	Tramhalte	20	18	13	8
855	HLT2805	52.0804469286304	4.31052120390659	1	Tramhalte	20	18	20	15
856	HLT2804	52.0803314263647	4.30965005172926	1	Tramhalte	20	15	20	15
857	HLT2803	52.0810076738751	4.30911230166878	1	Tramhalte	20	15	20	15
858	HLT2306	52.0881653341001	4.30487953968572	1	Bushalte	20	18	13	8
859	HLT2305	52.0851616668743	4.30603573940636	1	Bushalte	20	18	20	15
860	HLT2308	52.0848647684912	4.30615973125419	1	Tramhalte	20	18	20	15
861	HLT2301	52.0872714758825	4.30368833598604	1	Tramhalte	30	20	35	25
862	HLT2302	52.0874502735936	4.30369781268314	1	Tramhalte	20	15	20	15
863	HLT0921	52.096308	4.285975	1	Tramhalte	20	20	13	8
864	HLT0922	52.096103	4.28617	1	Tramhalte	20	20	13	8
865	HLT1001	52.0929055257897	4.29007124343349	1	Tramhalte	20	15	13	8
866	HLT1002	52.0932109006282	4.28989421626714	1	Tramhalte	20	15	13	8
867	HLT0508	52.087288	4.298133	1	Tramhalte	20	20	13	8
868	HLT0509	52.087251	4.29901	1	Tramhalte	20	20	13	8
869	HLT0507	52.08725	4.297872	1	Bushalte	20	20	20	15
870	HLT2832	52.0778168554711	4.31451922044626	1	Bushalte	30	30	35	25
871	HLT2833	52.0783222818193	4.31391700558511	1	Tramhalte	30	30	21	11
872	HLT2851	52.0751942881006	4.31942599757744	1	Tramhalte	30	30	21	11
873	HLT2919	52.0633487916112	4.30086783315109	1	Tramhalte	30	26	35	25
874	HLT2932	52.0661873862651	4.29803447053404	1	Tramhalte	30	26	35	25
875	HLT2931	52.0665479872153	4.29785211885518	1	Tramhalte	30	26	35	25
876	HLT2932	52.0661873862651	4.29803447053404	1	Tramhalte	20	18	20	15
877	HLT2911	52.0669871709204	4.2978166457898	1	Tramhalte	20	18	20	15
878	HLT2912	52.0671015869102	4.29813618717973	1	Tramhalte	20	18	20	15
879	HLT2908	52.0680768036764	4.29589548751943	1	Tramhalte	30	26	35	25
880	HLT2935	52.0685061712753	4.29411872081483	1	Tramhalte	20	18	20	15
881	HLT2934	52.0696516803254	4.294348900516	1	Tramhalte	20	18	13	8
882	HLT2822	52.0726116890562	4.29962456273991	1	Tramhalte	30	30	35	25
883	HLT2820	52.0732866648799	4.29920311596587	1	Tramhalte	30	30	35	25
884	HLT2821	52.0735136267444	4.30313565251386	1	Bushalte	20	15	20	15
885	HLT2875	52.0735100182807	4.30385727528728	1	Bushalte	20	15	20	15
886	HLT2824	52.0736092257748	4.30357370717929	1	Tramhalte	30	30	35	25
887	HLT2823	52.0738405531036	4.30461894534549	1	Tramhalte	30	30	35	25
888	HLT2818	52.0781938015112	4.30943079705871	1	Tramhalte	20	15	13	8
889	HLT2819	52.0778470978756	4.30880789899222	1	Tramhalte	20	15	13	8
890	HLT2828	52.0750057343175	4.30742433823409	1	Bushalte	30	26	35	25
891	HLT2826	52.073735331654	4.30533818485168	1	Tramhalte	20	15	20	15
892	HLT2825	52.0730302725327	4.30580331593658	1	Tramhalte	20	15	13	8
893	HLT2917	52.0703067384793	4.30732470016771	1	Tramhalte	20	18	20	15
894	HLT2918	52.0702800558138	4.30696997485257	1	Tramhalte	20	18	20	15
895	HLT2916	52.0687964216708	4.30250206144108	1	Tramhalte	20	15	13	8
896	HLT2915	52.0688248192272	4.30293087196675	1	Tramhalte	20	15	13	8
897	HLT3213	52.0620242486526	4.27025394396136	1	Tramhalte	30	26	35	25
898	HLT3214	52.0621872123039	4.27075592073027	1	Tramhalte	30	26	35	25
899	HLT3109	52.064685567035	4.27735565499042	1	Tramhalte	30	26	35	25
900	HLT3110	52.0646110365272	4.27679163721481	1	Tramhalte	30	26	35	25
901	HLT3003	52.0709703839137	4.28528489466203	1	Tramhalte	30	26	35	25
902	HLT3004	52.071145230252	4.28629579374744	1	Tramhalte	30	26	35	25
903	HLT2902	52.0730381923441	4.29163895337862	1	Tramhalte	20	15	13	8
904	HLT2901	52.0732868854276	4.29165485674974	1	Tramhalte	20	15	20	15
905	HLT2904	52.0731220821988	4.29336264519704	1	Tramhalte	30	26	35	25
906	HLT2903	52.0729876009843	4.29233610024431	1	Tramhalte	30	26	35	25
907	HLT2712	52.0754389175972	4.32826349303679	1	Tramhalte	20	15	20	15
908	HLT2711	52.0751539685896	4.32811077721346	1	Tramhalte	20	15	20	15
909	HLS0201	52.083326	4.326885	1	Bushalte	20	20	13	8
910	HLS0200	52.082702	4.328519	1	Bushalte	20	20	13	8
911	HLT2872	52.0793821712023	4.32403155918895	1	Tramhalte	50	30	65	45
912	HLT2871	52.0791908978823	4.32325560403187	1	Tramhalte	30	20	21	11
913	HLT2928	52.0659175674772	4.31475339727651	1	Tramhalte	30	26	35	25
914	HLT2927	52.0662067081426	4.31493321099476	1	Tramhalte	30	26	35	25
915	HLT2924	52.061490925532	4.30938797801223	1	Tramhalte	20	20	20	15
916	HLT2921	52.0614889846544	4.3083905418252	1	Tramhalte	30	30	21	11
917	HLT2922	52.0615763714944	4.30929550468393	1	Tramhalte	40	40	50	35
918	HLT2706	52.071887	4.32437	1	Tramhalte	30	30	35	25
919	HLT2710	52.0708566604853	4.32539118864927	1	Tramhalte	20	15	13	8
920	HLT2709	52.0695560304559	4.32650293078902	1	Tramhalte	20	15	13	8
921	HLT3847	52.068526848567	4.3226077914308	1	Bushalte	20	18	20	15
922	HLT3846	52.0687325197534	4.32281645693872	1	Bushalte	20	18	13	8
923	HLT2708	52.0731929598394	4.3250757524626	1	Tramhalte	20	15	20	15
924	HLT2707	52.0732546151941	4.32451133450616	1	Tramhalte	20	15	20	15
925	HLT2715	52.0724853827767	4.3233640371818	1	Tramhalte	20	15	20	15
926	HLT2705	52.071548	4.324626	1	Tramhalte	20	20	13	8
927	HLT2706	52.071887	4.32437	1	Tramhalte	20	20	20	15
928	HLT2604	52.0805050567251	4.32328502360524	1	Tramhalte	20	20	20	15
929	HLT2862	52.0780949005159	4.31677521758497	1	Tramhalte	20	20	20	15
930	HLT2863	52.0779682309886	4.31599193216493	1	Tramhalte	20	20	13	8
931	HLT3801	52.06822467169	4.32774757388169	1	Tramhalte	20	15	13	8
932	HLT3802	52.0679019649761	4.32794628056496	1	Tramhalte	20	15	20	15
933	HLT0311	52.1003604130588	4.30126124557253	1	Bushalte	20	15	20	15
934	HLT0312	52.1007369246396	4.30148787975103	1	Bushalte	20	15	20	15
935	HLT0305	52.1027728036548	4.30097423457466	1	Bushalte	20	15	13	8
936	HLT0306	52.1031613720894	4.30138202257336	1	Bushalte	20	15	13	8
937	HLT0227	52.1072844019843	4.30066410479831	1	Bushalte	20	15	20	15
938	HLT0228	52.1067879367038	4.30122502827883	1	Bushalte	20	15	20	15
939	HLT0703	52.1079951946561	4.2771075162535	1	Tramhalte	20	15	20	15
940	HLT0702	52.107691316095	4.27720791645998	1	Tramhalte	20	15	13	8
941	HLT0707	52.111205161409	4.28101729092274	1	Tramhalte	20	15	20	15
942	HLT0706	52.1111752787205	4.28074796560509	1	Tramhalte	20	15	20	15
943	HLT0749	52.1110008280486	4.28052594374643	1	Tramhalte	20	15	20	15
944	HLT0750	52.1110936227691	4.28083599550796	1	Tramhalte	20	15	20	15
945	HLT0202	52.113077	4.28362	1	Tramhalte	20	20	20	15
946	HLT0204	52.113566970972	4.2838323827641	1	Tramhalte	20	18	20	15
947	HLT0213	52.116806	4.28931	1	Tramhalte	20	20	13	8
948	HLT0212	52.116761	4.289282	1	Tramhalte	20	20	13	8
949	HLT0214	52.116843	4.289382	1	Tramhalte	20	20	13	8
950	HLT0215	52.116897	4.28941	1	Tramhalte	20	20	13	8
951	HLT0216	52.116942	4.289453	1	Tramhalte	20	20	13	8
952	HLT0203	52.116663	4.288501	1	Tramhalte	20	20	20	15
953	HLT0207	52.115844	4.289232	1	Tramhalte	20	20	13	8
954	HLT0211	52.11667	4.288233	1	Tramhalte	20	20	20	15
955	HLT0801	52.08771	4.252349	1	Tramhalte	20	20	20	15
956	HLT0809	52.087791	4.252376	1	Bushalte	20	20	20	15
957	HLT0802	52.088161	4.252527	1	Tramhalte	20	20	13	8
958	HLT0811	52.0877308302979	4.25237372954615	1	Tramhalte	20	15	20	15
959	HLT0805	52.0861	4.255965	1	Tramhalte	20	20	20	15
960	HLT0806	52.086294	4.255624	1	Tramhalte	20	20	13	8
961	HLT1302	52.0843329164547	4.2583029190032	1	Tramhalte	20	15	20	15
962	HLT1301	52.0850836547605	4.25747708767903	1	Tramhalte	20	15	13	8
963	HLT1205	52.0804137166609	4.26007817401344	1	Tramhalte	20	15	20	15
964	HLT1206	52.0802084221086	4.26041744342401	1	Tramhalte	20	15	20	15
965	HLT1211	52.0766044367726	4.26381920345304	1	Tramhalte	20	15	20	15
966	HLT1212	52.0764444199528	4.26414178534703	1	Tramhalte	20	15	20	15
967	HLT2007	52.0765475363912	4.27196717188878	1	Tramhalte	20	15	20	15
968	HLT2008	52.0764040219867	4.27228439332052	1	Tramhalte	20	15	20	15
969	HLT2015	52.076007	4.27498	1	Tramhalte	20	20	20	15
970	HLT2016	52.076012	4.27552	1	Tramhalte	20	20	20	15
971	HLT2104	52.0754371575503	4.28003852588757	1	Tramhalte	20	15	20	15
972	HLT2103	52.0756933546766	4.27994465741407	1	Tramhalte	20	15	20	15
973	HLT2107	52.0739696784526	4.28141979160522	1	Tramhalte	20	15	13	8
974	HLT2108	52.0734483970242	4.28171420219583	1	Tramhalte	20	15	20	15
975	HLT9115	51.9807166048806	4.3503384386654	1	Tramhalte	20	15	13	8
976	HLT9117	51.9807282029349	4.34984114131405	1	Tramhalte	20	15	13	8
977	HLS0011	51.980909	4.350254	1	Bushalte	20	20	13	8
978	HLT9114	51.9812835003891	4.34172475095003	1	Tramhalte	20	15	13	8
979	HLT9113	51.9805589184495	4.34185550161043	1	Tramhalte	20	15	13	8
980	HLT9112	51.9844555740439	4.34386984598392	1	Tramhalte	20	15	13	8
981	HLT9111	51.984492451082	4.34340908642432	1	Tramhalte	20	15	13	8
982	HLT9110	51.9904382380822	4.3445546140956	1	Tramhalte	20	15	13	8
983	HLT9109	51.989599417029	4.34440678289589	1	Tramhalte	20	15	13	8
984	HLT9108	51.9950159296487	4.34451576358489	1	Tramhalte	20	18	13	8
985	HLT9107	51.9951163875405	4.34438170807049	1	Tramhalte	20	18	13	8
986	HLT9136	51.9963181966809	4.34964855010991	1	Tramhalte	20	15	13	8
987	HLT9137	51.9964440182983	4.35095978841503	1	Tramhalte	20	15	13	8
988	HLT9104	51.9992922928571	4.35476511156093	1	Tramhalte	20	15	13	8
989	HLT9103	51.9988797312424	4.35471495962988	1	Tramhalte	20	15	13	8
990	HLS0388	52.002464	4.354358	1	Bushalte	20	20	13	8
991	HLS0389	52.002179	4.353549	1	Bushalte	30	30	21	11
992	HLS0055	51.992229	4.356705	1	Bushalte	20	20	13	8
993	HLS0390	51.992229	4.356705	1	Bushalte	20	20	13	8
994	HLS0116	52.008413	4.364431	1	Bushalte	20	20	13	8
995	HLS0117	52.008108	4.363506	1	Bushalte	20	20	13	8
996	HLT9017	52.0073405197168	4.35748072231318	1	Tramhalte	20	20	13	8
997	HLT9018	52.0080730919735	4.35704690017701	1	Tramhalte	30	30	21	11
998	HLT9010	52.0120082910084	4.35338660514552	1	Tramhalte	20	15	13	8
999	HLT9009	52.0117399481645	4.35348555332166	1	Tramhalte	20	15	13	8
1000	HLT9005	52.0172184527924	4.35228215083707	1	Tramhalte	20	15	13	8
1001	HLT9006	52.0174807751163	4.35269675363325	1	Tramhalte	20	15	13	8
1002	HLT9003	52.0237858746867	4.35150469184953	1	Tramhalte	20	18	13	8
1003	HLT9004	52.0239712641758	4.35152274890028	1	Tramhalte	20	18	13	8
