ID_MAXIMO,Route,Order,Name,Dova_code,Night_shift,longitude,latitude,ID,abri,n_in_run,Type_halte
HLS0084,17.0,20.0,Oostpoortweg/viaduct A13 Delft,NL:Q:42005602,0,4.375897,52.010867,388,0.0,1,Bushalte
HLS0052,17.0,26.0,Olaf Palmerstraat/voor de IKEA Delft,NL:Q:42003402,0,4.378021,52.012953,389,0.0,2,Bushalte
HLS0319,17.0,24.0,Olaf Palmerstraat 14 Delft,NL:Q:42069502,0,4.375749,52.014192,390,0.0,1,Bushalte
HLS0318,17.0,25.0,Olaf Palmerstraat 14 Delft,NL:Q:42069501,0,4.375723,52.014066,391,0.0,1,Bushalte
HLS0038,17.0,23.0,Olaf Palmerstraat/voor de IKEA Delft,NL:Q:42002501,0,4.374033,52.015354,392,0.0,1,Bushalte
HLS0040,17.0,22.0,Olaf Palmerstraat/voor de IKEA Delft,NL:Q:42002502,0,4.374017,52.015444,393,0.0,1,Bushalte
HLS0374,17.0,21.0,Korftlaan 5 Delft,NL:Q:42072401,0,4.379545,52.017739,394,0.0,1,Bushalte
HLS0320,6.0,28.0,Gasthuisland 10 Westland/ Midden-Delfland,NL:Q:42070101,0,4.324362,52.004669,395,0.0,1,Bushalte
HLS0321,6.0,29.0,Gasthuisland 10 Westland/ Midden-Delfland,NL:Q:42070102,0,4.324363,52.004615,396,0.0,1,Bushalte
HLS0334,6.0,3.0,Hollandendreef 9 Delft,NL:Q:42072701,0,4.322048,52.007669,397,0.0,1,Bushalte
HLS0335,6.0,2.0,Hollandendreef 9 Delft,NL:Q:42072702,0,4.321908,52.007443,398,0.0,1,Bushalte
HLS0081,6.0,4.0,Hof van zilverlicht 16 Delft,NL:Q:42005501,0,4.333382,52.00946,399,0.0,1,Bushalte
HLS0082,6.0,5.0,Hof van zilverlicht 83 Delft,NL:Q:42005502,0,4.333836,52.00995,400,0.0,1,Bushalte
HLS0376,6.0,6.0,Van der Lelijstraat/van AdrichemstraatDelft,NL:Q:42000901,0,4.334537,52.012994,401,0.0,1,Bushalte
HLS0103,6.0,8.0,Van almondestraat 64 Delft,NL:Q:42006802,0,4.338342,52.009747,402,0.0,1,Bushalte
HLS0102,6.0,7.0,Van almondestraat 64 Delft,NL:Q:42006801,0,4.338314,52.009675,403,0.0,1,Bushalte
HLS0061,6.0,9.0,Cort van der Lindenlaan 76 Delft,NL:Q:42004102,0,4.342006,52.010634,404,0.0,2,Bushalte
HLS0111,6.0,11.0,Weteringlaan 1 Delft,NL:Q:42007302,0,4.34569,52.01073,405,0.0,1,Bushalte
HLS0110,6.0,10.0,Weteringlaan 1 Delft,NL:Q:42007301,0,4.345658,52.010819,406,0.0,1,Bushalte
HLS0049,6.0,13.0,Adriaan Pauwstraat 2B Delft,NL:Q:42003101,0,4.349829,52.008087,407,0.0,1,Bushalte
HLS0050,6.0,12.0,Adriaan Pauwstraat 1 Delft,NL:Q:42003102,0,4.34965,52.008293,408,0.0,1,Bushalte
HLC0472,6.0,15.0,Hugo de grootstraat,NL:Q:54260190,0,4.352599,52.009262,409,0.0,1,Bushalte
HLC0473,6.0,14.0,Spoorsingel,NL:Q:54260200,0,4.354966,52.009571,410,0.0,1,Bushalte
HLS0330,6.0,17.0,Krakeelpolderweg 50 Delft,NL:Q:42072001,0,4.351295,52.003894,411,0.0,1,Bushalte
HLS0329,6.0,16.0,Krakeelpolderweg 11 Delft,NL:Q:42071901,0,4.350302,52.004649,412,0.0,1,Bushalte
HLS0036,6.0,18.0,Westlandseweg/Pr. Beatrixlaan Delft,NL:Q:42002401,0,4.346871,52.000637,413,0.0,1,Bushalte
HLS0115,6.0,19.0,Westlandseweg/Aletta Jacobsstraat Delft,NL:Q:42007702,0,4.342894,52.001312,414,0.0,1,Bushalte
HLS0114,6.0,20.0,Westlandseweg/Aletta Jacobsstraat Delft,NL:Q:42007701,0,4.342905,52.001455,415,0.0,1,Bushalte
HLS0113,6.0,22.0,Aletta Jacobsstraat 180 Delft,NL:Q:42007402,0,4.344512,52.002503,416,0.0,1,Bushalte
HLS0112,6.0,21.0,Aletta Jacobsstraat 180 Delft,NL:Q:42007401,0,4.344381,52.002502,417,0.0,1,Bushalte
HLS0064,6.0,23.0,Marotlaan 1 Delft,NL:Q:42004301,0,4.345462,52.004238,418,0.0,1,Bushalte
HLS0065,6.0,24.0,Marotlaan 1 Delft,NL:Q:42004302,0,4.34537,52.004426,419,0.0,1,Bushalte
HLS0037,20.0,28.0,Westlandseweg/Pr. Beatrixlaan Delft,NL:Q:42002402,0,4.34923,52.000639,420,0.0,1,Bushalte
HLS0377,20.0,29.0,Prinses Beatrixlaan/Alexander Fleminglaan (Provincialeweg) delft,NL:Q:54162180,0,4.336646,52.014964,421,0.0,1,Bushalte
HLS0076,19.0,2.0,Nassaulaan 29 Delft,NL:Q:42005002,0,4.379615,52.006827,422,0.0,1,Bushalte
HLS0075,19.0,1.0,Nassaulaan 29 Delft,NL:Q:42005001,0,4.379677,52.006684,423,0.0,1,Bushalte
HLS0088,2.0,6.0,Nassaulaan 4 Delft,NL:Q:42005902,0,4.373822,52.007308,424,0.0,1,Bushalte
HLS0087,2.0,5.0,Nassaulaan 1 Delft,NL:Q:42005901,0,4.372758,52.007335,425,0.0,1,Bushalte
HLS0029,2.0,7.0,Julianalaan 67A Delft,NL:Q:42001902,0,4.37171,52.009231,426,0.0,1,Bushalte
HLS0028,2.0,2.0,Julianalaan 70 Delft,NL:Q:42001901,0,4.371574,52.008825,427,0.0,1,Bushalte
HLS0378,2.0,3.0,Julianalaan 134 Delft,NL:Q:42004502,0,4.369782,52.006895,428,0.0,1,Bushalte
HLS0068,2.0,4.0,Mijnbouwstraat 120 Delft,NL:Q:42004501,0,4.369292,52.006657,429,0.0,1,Bushalte
HLS0100,19.0,9.0,Schoemakerstraat/Stieltjesweg Delft,NL:Q:42006701,0,4.37757,52.001282,430,0.0,2,Bushalte
HLS0079,19.0,11.0,Schoemakerstraat/van der Burghweg Delft,NL:Q:42005401,0,4.379873,51.99793,431,0.0,1,Bushalte
HLS0080,19.0,10.0,Schoemakerstraat/van der Burghweg Delft,NL:Q:42005402,0,4.38012,51.99796,432,0.0,1,Bushalte
HLS0098,19.0,6.0,Prof. Telderslaan 50 Delft,NL:Q:42006501,0,4.3772,52.002833,433,0.0,1,Bushalte
HLS0099,19.0,5.0,Prof. Telderslaan 50 Delft,NL:Q:42006502,0,4.37723,52.002798,434,0.0,1,Bushalte
HLS0085,19.0,4.0,Prof. Telderslaan 63 Delft,NL:Q:42005801,0,4.380008,52.003595,435,0.0,1,Bushalte
HLS0086,19.0,3.0,Prof. Telderslaan 99E Delft,NL:Q:42005802,0,4.38056,52.003671,436,0.0,1,Bushalte
HLS0391,19.0,17.0,Rotterdamseweg 402D Delft,NL:Q:31003610,0,4.37762,51.984842,437,0.0,1,Bushalte
HLS0392,19.0,18.0,Rotterdamseweg 402D Delft,NL:Q:31003626,0,4.377639,51.984617,438,0.0,1,Bushalte
HLS0393,19.0,19.0,Rotterdamseweg 420 Delft,NL:Q:31003609,0,4.379791,51.981498,439,0.0,1,Bushalte
HLS0394,19.0,20.0,Rotterdamseweg 424 Delft,NL:Q:31003627,0,4.379823,51.981382,440,0.0,1,Bushalte
HLS0395,19.0,21.0,Rotterdamseweg 219 Delft,NL:Q:31003608,0,4.383842,51.976113,441,0.0,1,Bushalte
HLS0396,19.0,22.0,Rotterdamseweg 219 Delft,NL:Q:31003628,0,4.383769,51.976121,442,0.0,1,Bushalte
HLS0092,20.0,26.0,Reinier de Graafweg Delft,NL:Q:42006202,0,4.339829,51.998453,443,0.0,1,Bushalte
HLS0091,20.0,27.0,Reinier de Graafweg Delft,NL:Q:42006201,0,4.340699,51.998631,444,0.0,1,Bushalte
HLS0096,20.0,24.0,Reinier de Graafweg/Jan Thomeelaan Delft,NL:Q:42006401,0,4.333998,51.997466,445,0.0,1,Bushalte
HLS0097,20.0,25.0,Reinier de Graafweg/Jan Thomeelaan Delft,NL:Q:42006402,0,4.334276,51.997432,446,0.0,1,Bushalte
HLS0063,20.0,23.0,Jan Thoméelaan 54 Delft,NL:Q:42004202,0,4.333908,51.995712,447,0.0,2,Bushalte
HLS0340,20.0,7.0,Voorhofdreef/Frederik van Eedenlaan Delft,NL:Q:42074401,0,4.357765,51.991069,448,0.0,1,Bushalte
HLS0053,20.0,8.0,Voorhofdreef/Jan Campertlaan Delft,NL:Q:42003501,0,4.356582,51.993127,449,0.0,1,Bushalte
HLS0073,20.0,9.0,Voorhofdreef/Borsboom Toussaintplein Delft,NL:Q:42004903,0,4.355471,51.995202,450,0.0,1,Bushalte
HLS0074,20.0,10.0,Voorhofdreef/Menno ter Braaklaan Delft,NL:Q:42004904,0,4.355611,51.994206,451,0.0,1,Bushalte
HLS0054,20.0,11.0,Voorhofdreef/Jan Campertlaan Delft,NL:Q:42003502,0,4.356705,51.992229,452,0.0,1,Bushalte
HLS0341,20.0,12.0,Voorhofdreef/J.J. Sauerhofflaan Delft,NL:Q:42074402,0,4.35737,51.991138,453,0.0,1,Bushalte
HLS0056,20.0,6.0,Busbaan Tanthof/Kalfjeslaan Delft,NL:Q:42003801,0,4.360054,51.987746,454,0.0,1,Bushalte
HLS0057,20.0,5.0,Busbaan Tanthof/Kalfjeslaan Delft,NL:Q:42003802,0,4.360179,51.987369,455,0.0,1,Bushalte
HLS0041,20.0,4.0,Busbaan Tanthof/Edelhertlaan Delft,NL:Q:42002601,0,4.361708,51.985477,456,0.0,2,Bushalte
HLS0045,20.0,3.0,Busbaan Tanthof/Fuutlaan Delft,NL:Q:42002801,0,4.362172,51.983656,457,0.0,2,Bushalte
HLS0093,20.0,1.0,Busbaan Tanthof/Rietzangerstraat Delft,NL:Q:42006301,0,4.357517,51.982231,458,0.0,1,Bushalte
HLS0094,20.0,2.0,Busbaan Tanthof/Rietzangerstraat Delft,NL:Q:42006302,0,4.356862,51.982199,459,0.0,1,Bushalte
HLS0379,27.0,6.0,Ghandilaan 63 Delft,NL:Q:42000801,0,4.351844,51.993382,460,0.0,1,Bushalte
HLS0058,27.0,10.0,Derde werelddreef/Latijns AmerikalaanDelft,NL:Q:42004001,0,4.346839,51.983782,461,0.0,1,Bushalte
HLS0059,27.0,11.0,Derde werelddreef/Latijns Amerikalaan Delft,NL:Q:42004002,0,4.347036,51.983478,462,0.0,1,Bushalte
HLS0107,20.0,14.0,Buitenhofdreef Delft,NL:Q:42007102,0,4.34485,51.987324,463,0.0,1,Bushalte
HLS0106,20.0,13.0,Buitenhofdreef Delft,NL:Q:42007101,0,4.34435,51.987518,464,0.0,1,Bushalte
HLS0021,20.0,15.0,van der Slootsingel/van HasseltlaanDelft,NL:Q:42001302,0,4.343857,51.989976,465,0.0,1,Bushalte
HLS0020,20.0,16.0,van der Slootsingel/van Hasseltlaan Delft,NL:Q:42001301,0,4.343247,51.989899,466,0.0,1,Bushalte
HLS0072,20.0,22.0,Mozartlaan 424 Delft,NL:Q:42004802,0,4.334764,51.994021,467,0.0,1,Bushalte
HLS0071,20.0,21.0,Mozartlaan 424 Delft,NL:Q:42004801,0,4.33485,51.993465,468,0.0,1,Bushalte
HLS0034,20.0,20.0,Mozartlaan 674 Delft,NL:Q:42002301,0,4.336748,51.993248,469,0.0,1,Bushalte
HLS0035,20.0,19.0,Mozartlaan 674 Delft,NL:Q:42002302,0,4.337055,51.993161,470,0.0,1,Bushalte
HLS0105,20.0,18.0,Beethovenlaan 228 Delft,NL:Q:42006902,0,4.339468,51.990252,471,0.0,1,Bushalte
NEW,20.0,17.0,Beethovenlaan 230 Delft,NL:Q:42006901,0,4.339447,51.989874,472,0.0,1,Bushalte
HLS0317,19.0,14.0,Huismansingel/Heertjselaan Delft,NL:Q:42068501,0,4.385711,51.989513,473,0.0,1,Bushalte
HLS0358,19.0,16.0,Mekelweg/Heertjeslaan Delft,NL:Q:42076602,0,4.382124,51.988485,474,0.0,1,Bushalte
HLS0357,19.0,15.0,Mekelweg/Heertjeslaan Delft,NL:Q:42076601,0,4.381908,51.989013,475,0.0,1,Bushalte
HLS0356,19.0,12.0,Mekelweg/Watermanweg Delft,NL:Q:42076502,0,4.380181,51.991353,476,0.0,1,Bushalte
HLS0355,19.0,13.0,Mekelweg/Watermanweg Delft,NL:Q:42076501,0,4.380148,51.991551,477,0.0,2,Bushalte
HLS0344,19.0,24.0,Mekelweg/van den Broekweg Delft,NL:Q:42075701,0,4.376178,51.996506,478,0.0,2,Bushalte
HLS0345,19.0,23.0,Mekelweg/van den Broekweg Delft,NL:Q:42075702,0,4.376815,51.99599,479,0.0,1,Bushalte
HLS0346,19.0,26.0,Mekelweg/Cornelis Drebbelweg Delft,NL:Q:42075801,0,4.373804,51.999703,480,0.0,2,Bushalte
HLS0347,19.0,25.0,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42075802,0,4.374078,51.999193,481,0.0,1,Bushalte
HLS0015,19.0,8.0,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001102,0,4.372303,52.002351,482,0.0,1,Bushalte
HLS0017,19.0,7.0,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001104,0,4.372133,52.002143,483,0.0,1,Bushalte
HLS0016,19.0,27.0,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001103,0,4.372437,52.001552,484,0.0,2,Bushalte
HLS0272,15.0,12.0,Haagweg 157 Monster,NL:Q:42035801,0,4.204602,52.044759,485,1.0,2,Bushalte
HLS0268,15.0,11.0,Haagweg 119 Monster,NL:Q:42035601,0,4.198669,52.04256,486,0.0,2,Bushalte
HLS0270,23.0,24.0,Haagweg 37 Monster,NL:Q:42035701,0,4.190327,52.038898,487,0.0,1,Bushalte
HLS0271,23.0,25.0,Haagweg 37 Monster,NL:Q:42035702,0,4.190618,52.03891,488,0.0,1,Bushalte
HLS0279,23.0,23.0,Haagweg/Rijnweg Monster,NL:Q:42036202,0,4.180531,52.032425,489,0.0,1,Bushalte
HLS0278,23.0,22.0,Haagweg/Rijnweg Monster,NL:Q:42036201,0,4.180218,52.032161,490,0.0,1,Bushalte
HLS0277,23.0,20.0,Molenweg 7 Monster,NL:Q:42036002,0,4.184529,52.023558,491,0.0,1,Bushalte
HLS0276,23.0,19.0,Molenweg 7 Monster,NL:Q:42036001,0,4.184063,52.02411,492,0.0,1,Bushalte
HLS0422,23.0,18.0,Molenweg 2 Monster,NL:Q:54290170,0,4.179956,52.028895,493,0.0,1,Bushalte
HLS0423,23.0,21.0,Molenweg 45 Monster,NL:Q:54290180,0,4.180755,52.028427,494,0.0,1,Bushalte
HLS0264,23.0,17.0,Molenstraat 224 Monster,NL:Q:42035202,0,4.177758,52.02934,495,0.0,1,Bushalte
HLS0274,23.0,16.0,Goudenregenstraat 2 Monster,NL:Q:42035902,0,4.173231,52.026471,496,0.0,1,Bushalte
HLS0263,23.0,15.0,Acaciastraat 1 Monster,NL:Q:42035102,0,4.170375,52.023241,497,0.0,1,Bushalte
HLS0267,23.0,14.0,Hortensiastraat 50 Monster,NL:Q:42035302,0,4.167514,52.021279,498,0.0,1,Bushalte
HLS0228,23.0,13.0,Kon Julianalaan/van Heuven Goedhart's-Gravenzande l aan,NL:Q:42021701,0,4.167944,52.00709,499,0.0,1,Bushalte
HLS0222,23.0,11.0,Oude Landstraat 166 's-Gravenzande,NL:Q:42021201,0,4.170661,52.001976,500,0.0,1,Bushalte
HLS0232,23.0,9.0,Oude Landstraat 2A 's-Gravenzande,NL:Q:42022002,0,4.164353,52.000419,501,0.0,1,Bushalte
HLS0233,23.0,6.0,Vestdijklaan 11 's-Gravenzande,NL:Q:42022301,0,4.160197,51.999548,502,0.0,1,Bushalte
HLS0237,23.0,5.0,Zandeveltstraat 's-Gravenzande,NL:Q:42023301,0,4.157834,52.001825,503,0.0,2,Bushalte
HLS0234,23.0,7.0,Vestdijklaan 3 's-Gravenzande,NL:Q:42022302,0,4.160418,51.99947,504,0.0,1,Bushalte
HLS0232,23.0,8.0,Oude Landstraat 7 's-Gravenzande,NL:Q:42022002,0,4.164353,52.000419,505,0.0,1,Bushalte
HLS0223,23.0,10.0,Oude Landstraat 170 's-Gravenzande,NL:Q:42021202,0,4.170941,52.001853,506,0.0,1,Bushalte
HLS0229,23.0,12.0,Kon Julianalaan/van Heuven 's-Gravenzande aan,NL:Q:42021702,0,4.169036,52.00604,507,0.0,1,Bushalte
HLS0244,18.0,22.0,Heulweg 43B Kwintsheul,NL:Q:42026501,0,4.261825,52.019045,508,0.0,2,Bushalte
HLS0245,18.0,20.0,Kerkstraat/de Raaphorst Kwintsheul,NL:Q:42026601,0,4.254182,52.014756,509,0.0,1,Bushalte
HLS0246,18.0,21.0,Kerkstraat/de Raaphorst Kwintsheul,NL:Q:42026602,0,4.254327,52.014803,510,0.0,1,Bushalte
HLS0291,18.0,2.0,Middel Broekweg/Pijle Tuinenweg Naaldwijk,NL:Q:42041001,0,4.218898,51.991301,511,0.0,1,Bushalte
HLS0292,18.0,1.0,Middel Broekweg/Pijle Tuinenweg Naaldwijk,NL:Q:42041002,0,4.219524,51.991307,512,0.0,1,Bushalte
HLS0288,18.0,6.0,Secretaris Verhoefweg/Linde Naaldwijk,NL:Q:42040602,0,4.202326,51.993041,513,0.0,1,Bushalte
HLS0290,18.0,8.0,van der Hoevenstraat/Lage Woerd Naaldwijk,NL:Q:42040702,0,4.206525,51.996148,514,0.0,1,Bushalte
HLS0285,18.0,14.0,Dijkweg 56 Naaldwijk,NL:Q:42040501,0,4.21452,51.998916,515,0.0,1,Bushalte
HLS0243,18.0,15.0,Dijkweg 143 Honselersdijk,NL:Q:42024602,0,4.221426,52.003281,516,0.0,1,Bushalte
HLS0239,18.0,17.0,Dijkweg Voorbij Stationsweg Honselersdijk,NL:Q:42024102,0,4.223801,52.006595,517,0.0,1,Bushalte
HLS0241,18.0,18.0,Nieuweweg 11 Honselersdijk,NL:Q:42024202,0,4.220361,52.008943,518,0.0,1,Bushalte
HLS0240,18.0,19.0,Nieuweweg 11 Honselersdijk,NL:Q:42024201,0,4.220332,52.008933,519,0.0,1,Bushalte
HLS0238,18.0,16.0,Dijkweg Voorbij Stationsweg Honselersdijk,NL:Q:42024101,0,4.223653,52.006144,520,0.0,1,Bushalte
HLS0286,18.0,13.0,Dijkweg 56 Naaldwijk,NL:Q:42040502,0,4.214495,51.998745,521,0.0,1,Bushalte
HLS0281,18.0,9.0,Grote Woerdlaan 28 Naaldwijk,NL:Q:42040101,0,4.209037,51.999203,522,0.0,1,Bushalte
HLS0283,18.0,12.0,Grote Woerdlaan 36B Naaldwijk,NL:Q:42040401,0,4.206886,52.001815,523,0.0,1,Bushalte
HLS0284,18.0,11.0,Grote Woerdlaan/Industriestraat Naaldwijk,NL:Q:42040402,0,4.207424,52.00129,524,0.0,1,Bushalte
HLS0282,18.0,10.0,Grote Woerdlaan 23D Naaldwijk,NL:Q:42040102,0,4.209049,51.999293,525,0.0,1,Bushalte
HLS0289,18.0,7.0,van der Hoevenstraat/Lage Woerd Naaldwijk,NL:Q:42040701,0,4.206266,51.99602,526,0.0,1,Bushalte
HLS0287,18.0,5.0,Secretaris Verhoefweg/Linde Naaldwijk,NL:Q:42040601,0,4.20289,51.992076,527,0.0,1,Bushalte
HLS0294,18.0,3.0,Kruisbroekweg/Secretaris Verhoefweg Naaldwijk,NL:Q:42041302,0,4.205584,51.98875,528,0.0,1,Bushalte
HLS0293,18.0,4.0,Kruisbroekweg/Secretaris VerhoefwegNaaldwijk,NL:Q:42041301,0,4.206109,51.988719,529,0.0,1,Bushalte
HLS0227,23.0,1.0,Koningin Julianalaan/Heliotroop 's-Gravenzande,NL:Q:42021602,0,4.169648,51.993139,530,0.0,1,Bushalte
HLS0225,23.0,2.0,Koningin Julianalaan/Eikenlaan 's-Gravenzande,NL:Q:42021302,0,4.173184,51.997544,531,0.0,1,Bushalte
HLS0224,23.0,3.0,Koningin Julianalaan/Eikenlaan 's-Gravenzande,NL:Q:42021301,0,4.172801,51.997153,532,0.0,1,Bushalte
HLS0226,23.0,4.0,Koningin Julianalaan/Heliotroop 's-Gravenzande,NL:Q:42021601,0,4.169892,51.993824,533,0.0,1,Bushalte
HLS0120,22.0,19.0,M.A. de Ruyterstraat/Piet Heinstraat De Lier,NL:Q:42008802,0,4.254045,51.975231,534,0.0,1,Bushalte
HLS0119,22.0,20.0,M.A. de Ruyterstraat/Piet Heinstraat De Lier,NL:Q:42008801,0,4.25415,51.975133,535,0.0,1,Bushalte
HLS0123,22.0,17.0,Bleijenburg 37 De Lier,NL:Q:42009501,0,4.250102,51.978635,536,0.0,1,Bushalte
HLS0359,22.0,18.0,Bleijenburg 37 De Lier,NL:Q:42009502,0,4.250625,51.978676,537,0.0,1,Bushalte
HLS0121,22.0,16.0,Diepenburg/Sportlaan De Lier,NL:Q:42009401,0,4.2457,51.977721,538,0.0,1,Bushalte
HLS0122,22.0,15.0,Sportlaan/Diepenburg De Lier,NL:Q:42009402,0,4.245231,51.977276,539,0.0,1,Bushalte
HLS0328,22.0,13.0,Sportlaan/Kijckerweg De Lier,NL:Q:42071602,0,4.245839,51.973965,540,0.0,1,Bushalte
HLS0327,22.0,14.0,Sportlaan/Kijckerweg De Lier,NL:Q:42071601,0,4.245703,51.974161,541,0.0,1,Bushalte
HLS0009,6.0,25.0,Hoornseweg/Voorhaven Den Hoorn,NL:Q:42000601,0,4.332541,51.999997,542,0.0,1,Bushalte
HLS0382,6.0,27.0,Hoornseweg/Voorhaven Den Hoorn,NL:Q:42000102,0,4.32994,51.999137,543,0.0,1,Bushalte
HLS0383,22.0,22.0,Rijksstraatweg 1 Den Hoorn,NL:Q:54266300,0,4.322902,51.996863,544,0.0,1,Bushalte
HLS0384,22.0,21.0,Harnasdreef/Hooipolderweg Den Hoorn,NL:Q:54266290,0,4.322805,51.996646,545,0.0,1,Bushalte
HLS0323,22.0,23.0,Harnasdreef/Hooipolderweg Den Hoorn,NL:Q:42070202,0,4.320035,52.00045,546,0.0,1,Bushalte
HLS0322,22.0,24.0,,NL:Q:42070201,0,4.319988,52.000585,547,0.0,1,Bushalte
HLS0385,22.0,26.0,Harnasdreef/Aagtenland Den Hoorn,NL:Q:42076702,0,4.319833,52.002804,548,0.0,1,Bushalte
HLS0386,22.0,25.0,Harnasdreef/Aagtenland Den Hoorn,NL:Q:42076701,0,4.320165,52.00295,549,0.0,1,Bushalte
HLS0324,22.0,27.0,Harnasdreef/Noorhoorn Den Hoorn,NL:Q:42070301,0,4.31931,52.010718,550,0.0,1,Bushalte
HLS0325,6.0,1.0,Harnasdreef/Noorhoorn Den Hoorn,NL:Q:42070302,0,4.319169,52.010528,551,0.0,1,Bushalte
HLS0253,22.0,5.0,Hofsingel/Hammerdreef Maasland,NL:Q:42034302,0,4.270303,51.932545,552,0.0,1,Bushalte
HLS0255,22.0,4.0,Hofsingel/Hammerdreef Maasland,NL:Q:42034402,0,4.275285,51.93279,553,0.0,2,Bushalte
HLS0250,22.0,2.0,Hofsingel/Breeveld Maasland,NL:Q:42034101,0,4.275623,51.935589,554,0.0,1,Bushalte
HLS0251,22.0,3.0,Hofsingel 47 Maasland,NL:Q:42034102,0,4.275786,51.935455,555,0.0,1,Bushalte
HLS0248,22.0,1.0,Hofsingel 47 Maasland,NL:Q:42034001,0,4.273006,51.939087,556,0.0,2,Bushalte
HLS0010,6.0,26.0,Commandeurskade 14 Maasland,NL:Q:42000602,0,4.332602,51.99988,557,0.0,1,Bushalte
HLS0261,22.0,12.0,Oude Veiling/Kortebuurt Maasland,NL:Q:42035004,0,4.272194,51.925087,558,0.0,1,Bushalte
HLS0260,22.0,10.0,Oude Veiling/Kortebuurt Maasland,NL:Q:42035003,0,4.272119,51.92502,559,0.0,1,Bushalte
HLS0259,22.0,9.0,Oude Veiling/Kortebuurt Maasland,NL:Q:42035002,0,4.272048,51.924948,560,0.0,1,Bushalte
HLS0258,22.0,11.0,Oude Veiling/Kortebuurt Maasland,NL:Q:42035001,0,4.272159,51.925147,561,0.0,1,Bushalte
HLS0256,22.0,7.0,Kerkweg 34 Maasland,NL:Q:42034901,0,4.27017,51.92973,562,0.0,1,Bushalte
HLS0257,22.0,8.0,Kerkweg 34 Maasland,NL:Q:42034902,0,4.270272,51.929695,563,0.0,1,Bushalte
HLS0252,22.0,6.0,Hofsingel/Hammerdreef Maasland,NL:Q:42034301,0,4.270345,51.932617,564,0.0,1,Bushalte
HLT9584,26.0,2.0,Pijlkruidveld 2,NL:Q:32009584,1,4.40108165900463,52.0717987212228,565,1.0,1,Tramhalte
HLT9585,26.0,1.0,Pijlkruidveld 2,NL:Q:32009585,1,4.40093323341763,52.0720473638773,566,1.0,1,Tramhalte
HLT9586,26.0,4.0,Pijlkruidveld 55,NL:Q:32009586,1,4.40541711124662,52.068787764524,567,1.0,1,Tramhalte
HLT9587,26.0,3.0,Pijlkruidveld 55,NL:Q:32009587,1,4.40526871997655,52.0690364128872,568,1.0,1,Tramhalte
HLS0387,26.0,12.0,Laan van leidscheveen Metrostation,NL:Q:42014901,1,4.3999,52.064527,569,0.0,1,Tramhalte
HLT9589,26.0,11.0,Laan van leidscheveen Metrostation,NL:Q:32009589,1,4.40058088815038,52.0649397739547,570,0.0,1,Tramhalte
HLT9591,26.0,13.0,Laan van leidscheveen Busbaan,NL:Q:32009591,1,4.39519894428563,52.0605521588915,571,1.0,2,Tramhalte
HLT9841,49.0,15.0,Laan van leidscheveen Busbaan,NL:Q:32009841,1,4.38854215856082,52.0551863067368,572,1.0,2,Tramhalte
HLT9840,49.0,16.0,Laan van leidscheveen/Ypenburgse Stationweg,NL:Q:32009840,1,4.38912097734583,52.0555804220712,573,1.0,1,Tramhalte
HLS0186,49.0,17.0,Laan van leidscheveen/Ypenburgse Stationweg,NL:Q:42017301,1,4.389089,52.055609,574,1.0,1,Tramhalte
HLS0173,49.0,14.0,Ypenburgsestationsweg/Laan van Nootdorp,NL:Q:42016001,1,4.3844,52.052728,575,1.0,1,Bushalte
HLT9808,26.0,14.0,Laan van Nootdorp/Kiekendiefstraat,NL:Q:32009808,1,4.38478960112798,52.0516461486911,576,1.0,1,Tramhalte
HLT9807,49.0,13.0,Laan van Nootdorp/Kiekendiefstraat,NL:Q:32009807,1,4.38469074290434,52.051503285978,577,1.0,1,Tramhalte
HLT9809,49.0,12.0,Laan van Nootdorp/Kiekendiefstraat,NL:Q:32009809,1,4.384869,52.050629,578,0.0,1,Bushalte
HLT9813,26.0,16.0,Nootdorpse landingslaan 96,NL:Q:32009813,1,4.3825299978272,52.0484520886529,579,1.0,1,Tramhalte
HLT9812,26.0,15.0,Nootdorpse landingslaan 96,NL:Q:32009812,1,4.38338246287131,52.0488593534543,580,1.0,1,Tramhalte
HLT9811,26.0,18.0,Nootdorpse landingslaan/Sperwerksingel,NL:Q:32009811,1,4.37650195880983,52.0444382948873,581,1.0,1,Tramhalte
HLT9810,26.0,17.0,Nootdorpse landingslaan/Sperwerksingel,NL:Q:32009810,1,4.37735082015087,52.0448418700634,582,1.0,1,Tramhalte
HLT5944,49.0,5.0,Ypenburg Centrum,NL:Q:32005944,1,4.36853595493972,52.0391288704267,583,1.0,1,Tramhalte
HLT5945,49.0,6.0,Ypenburg Centrum,NL:Q:32005945,1,4.36891194296767,52.0392330598386,584,1.0,1,Tramhalte
HLT5946,49.0,9.0,Rijswijkse Landingslaan 153,NL:Q:32005946,1,4.36299352100497,52.0354353322419,585,1.0,1,Tramhalte
HLT5947,49.0,10.0,Rijswijkse Landingslaan 153,NL:Q:32005947,1,4.36378922482419,52.035820676143,586,1.0,1,Tramhalte
HLS0339,49.0,8.0,Brasserhoutweg/Elzenbroeklaan,NL:Q:42073402,1,4.387812,52.034429,587,1.0,1,Bushalte
