ID_MAXIMO,Route,Order,Name,Dova_code,Night_shift,longitude,latitude,ID,Cleaning_time_20,Cleaning_time_code,Cleaning_time_abri
HLS0064,REI-D202,24,Marotlaan 1 Delft,NL:Q:42004301,0,4.345462,52.004238,418,20,20,20
HLS0065,REI-D202,25,Marotlaan 1 Delft,NL:Q:42004302,0,4.34537,52.004426,419,20,20,20
HLS0037,REI-D202,26,Westlandseweg/Pr. Beatrixlaan Delft,NL:Q:42002402,0,4.34923,52.000639,420,20,20,13
HLS0377,REI-D202,27,Prinses Beatrixlaan/Alexander Fleminglaan (Provincialeweg) delft,NL:Q:54162180,0,4.336646,52.014964,421,20,20,20
HLS0076,REI-D203,1,Nassaulaan 29 Delft,NL:Q:42005002,0,4.379615,52.006827,422,20,20,20
HLS0075,REI-D203,2,Nassaulaan 29 Delft,NL:Q:42005001,0,4.379677,52.006684,423,20,20,20
HLS0088,REI-D203,3,Nassaulaan 4 Delft,NL:Q:42005902,0,4.373822,52.007308,424,20,20,13
HLS0087,REI-D203,4,Nassaulaan 1 Delft,NL:Q:42005901,0,4.372758,52.007335,425,20,20,13
HLS0029,REI-D203,5,Julianalaan 67A Delft,NL:Q:42001902,0,4.37171,52.009231,426,20,20,13
HLS0028,REI-D203,6,Julianalaan 70 Delft,NL:Q:42001901,0,4.371574,52.008825,427,20,20,13
HLS0378,REI-D203,7,Julianalaan 134 Delft,NL:Q:42004502,0,4.369782,52.006895,428,20,20,13
HLS0068,REI-D203,8,Mijnbouwstraat 120 Delft,NL:Q:42004501,0,4.369292,52.006657,429,20,20,20
HLS0100,REI-D203,9,Schoemakerstraat/Stieltjesweg Delft,NL:Q:42006701,0,4.37757,52.001282,430,30,30,35
HLS0079,REI-D203,10,Schoemakerstraat/van der Burghweg Delft,NL:Q:42005401,0,4.379873,51.99793,431,20,20,20
HLS0080,REI-D203,11,Schoemakerstraat/van der Burghweg Delft,NL:Q:42005402,0,4.38012,51.99796,432,20,20,13
HLS0098,REI-D203,12,Prof. Telderslaan 50 Delft,NL:Q:42006501,0,4.3772,52.002833,433,20,20,20
HLS0099,REI-D203,13,Prof. Telderslaan 50 Delft,NL:Q:42006502,0,4.37723,52.002798,434,20,20,20
HLS0085,REI-D203,14,Prof. Telderslaan 63 Delft,NL:Q:42005801,0,4.380008,52.003595,435,20,20,20
HLS0086,REI-D203,15,Prof. Telderslaan 99E Delft,NL:Q:42005802,0,4.38056,52.003671,436,20,20,13
HLS0391,REI-D203,16,Rotterdamseweg 402D Delft,NL:Q:31003610,0,4.37762,51.984842,437,20,20,20
HLS0392,REI-D203,17,Rotterdamseweg 402D Delft,NL:Q:31003626,0,4.377639,51.984617,438,20,20,20
HLS0393,REI-D203,18,Rotterdamseweg 420 Delft,NL:Q:31003609,0,4.379791,51.981498,439,20,20,20
HLS0394,REI-D203,19,Rotterdamseweg 424 Delft,NL:Q:31003627,0,4.379823,51.981382,440,20,20,20
HLS0395,REI-D203,20,Rotterdamseweg 219 Delft,NL:Q:31003608,0,4.383842,51.976113,441,20,20,20
HLS0396,REI-D203,21,Rotterdamseweg 219 Delft,NL:Q:31003628,0,4.383769,51.976121,442,20,20,20
HLS0092,REI-D203,22,Reinier de Graafweg Delft,NL:Q:42006202,0,4.339829,51.998453,443,20,20,20
HLS0091,REI-D203,23,Reinier de Graafweg Delft,NL:Q:42006201,0,4.340699,51.998631,444,20,20,20
HLS0096,REI-D203,24,Reinier de Graafweg/Jan Thomeelaan Delft,NL:Q:42006401,0,4.333998,51.997466,445,20,20,20
HLS0097,REI-D203,25,Reinier de Graafweg/Jan Thomeelaan Delft,NL:Q:42006402,0,4.334276,51.997432,446,20,20,20
HLS0063,REI-D203,26,Jan Thoméelaan 54 Delft,NL:Q:42004202,0,4.333908,51.995712,447,30,30,35
HLS0340,REI-D204,1,Voorhofdreef/Frederik van Eedenlaan Delft,NL:Q:42074401,0,4.357765,51.991069,448,20,20,20
HLS0053,REI-D204,2,Voorhofdreef/Jan Campertlaan Delft,NL:Q:42003501,0,4.356582,51.993127,449,20,20,20
HLS0073,REI-D204,3,Voorhofdreef/Borsboom Toussaintplein Delft,NL:Q:42004903,0,4.355471,51.995202,450,20,20,20
HLS0074,REI-D204,4,Voorhofdreef/Menno ter Braaklaan Delft,NL:Q:42004904,0,4.355611,51.994206,451,20,20,20
HLS0054,REI-D204,5,Voorhofdreef/Jan Campertlaan Delft,NL:Q:42003502,0,4.356705,51.992229,452,20,20,20
HLS0341,REI-D204,6,Voorhofdreef/J.J. Sauerhofflaan Delft,NL:Q:42074402,0,4.35737,51.991138,453,20,20,20
HLS0056,REI-D204,7,Busbaan Tanthof/Kalfjeslaan Delft,NL:Q:42003801,0,4.360054,51.987746,454,20,20,20
HLS0057,REI-D204,8,Busbaan Tanthof/Kalfjeslaan Delft,NL:Q:42003802,0,4.360179,51.987369,455,20,20,20
HLS0041,REI-D204,9,Busbaan Tanthof/Edelhertlaan Delft,NL:Q:42002601,0,4.361708,51.985477,456,30,30,21
HLS0045,REI-D204,10,Busbaan Tanthof/Fuutlaan Delft,NL:Q:42002801,0,4.362172,51.983656,457,30,30,35
HLS0093,REI-D204,11,Busbaan Tanthof/Rietzangerstraat Delft,NL:Q:42006301,0,4.357517,51.982231,458,20,20,20
HLS0094,REI-D204,12,Busbaan Tanthof/Rietzangerstraat Delft,NL:Q:42006302,0,4.356862,51.982199,459,20,20,20
HLS0379,REI-D204,13,Ghandilaan 63 Delft,NL:Q:42000801,0,4.351844,51.993382,460,20,20,20
HLS0058,REI-D204,14,Derde werelddreef/Latijns AmerikalaanDelft,NL:Q:42004001,0,4.346839,51.983782,461,20,20,20
HLS0059,REI-D204,15,Derde werelddreef/Latijns Amerikalaan Delft,NL:Q:42004002,0,4.347036,51.983478,462,20,20,20
HLS0107,REI-D204,16,Buitenhofdreef Delft,NL:Q:42007102,0,4.34485,51.987324,463,20,20,20
HLS0106,REI-D204,17,Buitenhofdreef Delft,NL:Q:42007101,0,4.34435,51.987518,464,20,20,20
HLS0021,REI-D204,18,van der Slootsingel/van HasseltlaanDelft,NL:Q:42001302,0,4.343857,51.989976,465,20,20,20
HLS0020,REI-D204,19,van der Slootsingel/van Hasseltlaan Delft,NL:Q:42001301,0,4.343247,51.989899,466,20,20,20
HLS0072,REI-D205,1,Mozartlaan 424 Delft,NL:Q:42004802,0,4.334764,51.994021,467,20,20,20
HLS0071,REI-D205,2,Mozartlaan 424 Delft,NL:Q:42004801,0,4.33485,51.993465,468,20,20,13
HLS0034,REI-D205,3,Mozartlaan 674 Delft,NL:Q:42002301,0,4.336748,51.993248,469,20,20,20
HLS0035,REI-D205,4,Mozartlaan 674 Delft,NL:Q:42002302,0,4.337055,51.993161,470,20,20,20
HLS0105,REI-D205,5,Beethovenlaan 228 Delft,NL:Q:42006902,0,4.339468,51.990252,471,20,20,20
NEW,REI-D205,6,Beethovenlaan 230 Delft,NL:Q:42006901,0,4.339447,51.989874,472,20,20,20
HLS0317,REI-D205,7,Huismansingel/Heertjselaan Delft,NL:Q:42068501,0,4.385711,51.989513,473,20,20,20
HLS0358,REI-D205,8,Mekelweg/Heertjeslaan Delft,NL:Q:42076602,0,4.382124,51.988485,474,20,20,13
HLS0357,REI-D205,9,Mekelweg/Heertjeslaan Delft,NL:Q:42076601,0,4.381908,51.989013,475,20,20,13
HLS0356,REI-D205,10,Mekelweg/Watermanweg Delft,NL:Q:42076502,0,4.380181,51.991353,476,20,20,13
HLS0355,REI-D205,11,Mekelweg/Watermanweg Delft,NL:Q:42076501,0,4.380148,51.991551,477,30,30,35
HLS0344,REI-D205,12,Mekelweg/van den Broekweg Delft,NL:Q:42075701,0,4.376178,51.996506,478,30,30,35
HLS0345,REI-D205,13,Mekelweg/van den Broekweg Delft,NL:Q:42075702,0,4.376815,51.99599,479,20,20,20
HLS0346,REI-D205,14,Mekelweg/Cornelis Drebbelweg Delft,NL:Q:42075801,0,4.373804,51.999703,480,30,30,35
HLS0347,REI-D205,15,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42075802,0,4.374078,51.999193,481,20,20,20
HLS0015,REI-D205,16,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001102,0,4.372303,52.002351,482,20,20,20
HLS0017,REI-D205,17,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001104,0,4.372133,52.002143,483,20,20,20
HLS0016,REI-D205,18,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001103,0,4.372437,52.001552,484,30,30,35
HLS0272,REI-D301,1,Haagweg 157 Monster,NL:Q:42035801,0,4.204602,52.044759,485,30,30,35
HLS0268,REI-D301,2,Haagweg 119 Monster,NL:Q:42035601,0,4.198669,52.04256,486,30,30,21
HLS0270,REI-D301,3,Haagweg 37 Monster,NL:Q:42035701,0,4.190327,52.038898,487,20,20,20
HLS0271,REI-D301,4,Haagweg 37 Monster,NL:Q:42035702,0,4.190618,52.03891,488,20,20,20
HLS0279,REI-D301,5,Haagweg/Rijnweg Monster,NL:Q:42036202,0,4.180531,52.032425,489,20,20,20
HLS0278,REI-D301,6,Haagweg/Rijnweg Monster,NL:Q:42036201,0,4.180218,52.032161,490,20,20,20
HLS0277,REI-D301,7,Molenweg 7 Monster,NL:Q:42036002,0,4.184529,52.023558,491,20,20,20
HLS0276,REI-D301,8,Molenweg 7 Monster,NL:Q:42036001,0,4.184063,52.02411,492,20,20,20
HLS0422,REI-D301,9,Molenweg 2 Monster,NL:Q:54290170,0,4.179956,52.028895,493,20,20,20
HLS0423,REI-D301,10,Molenweg 45 Monster,NL:Q:54290180,0,4.180755,52.028427,494,20,20,20
HLS0264,REI-D301,11,Molenstraat 224 Monster,NL:Q:42035202,0,4.177758,52.02934,495,20,20,13
HLS0274,REI-D301,12,Goudenregenstraat 2 Monster,NL:Q:42035902,0,4.173231,52.026471,496,20,20,20
HLS0263,REI-D301,13,Acaciastraat 1 Monster,NL:Q:42035102,0,4.170375,52.023241,497,20,20,20
HLS0267,REI-D301,14,Hortensiastraat 50 Monster,NL:Q:42035302,0,4.167514,52.021279,498,20,20,20
HLS0228,REI-D301,15,Kon Julianalaan/van Heuven Goedhart's-Gravenzande l aan,NL:Q:42021701,0,4.167944,52.00709,499,20,20,20
HLS0222,REI-D301,16,Oude Landstraat 166 's-Gravenzande,NL:Q:42021201,0,4.170661,52.001976,500,20,20,20
HLS0232,REI-D301,17,Oude Landstraat 2A 's-Gravenzande,NL:Q:42022002,0,4.164353,52.000419,501,20,20,13
HLS0233,REI-D301,18,Vestdijklaan 11 's-Gravenzande,NL:Q:42022301,0,4.160197,51.999548,502,20,20,20
HLS0237,REI-D301,19,Zandeveltstraat 's-Gravenzande,NL:Q:42023301,0,4.157834,52.001825,503,30,30,35
HLS0234,REI-D301,20,Vestdijklaan 3 's-Gravenzande,NL:Q:42022302,0,4.160418,51.99947,504,20,20,20
HLS0232,REI-D301,21,Oude Landstraat 7 's-Gravenzande,NL:Q:42022002,0,4.164353,52.000419,505,20,20,20
HLS0223,REI-D301,22,Oude Landstraat 170 's-Gravenzande,NL:Q:42021202,0,4.170941,52.001853,506,20,20,20
HLS0229,REI-D301,23,Kon Julianalaan/van Heuven 's-Gravenzande aan,NL:Q:42021702,0,4.169036,52.00604,507,20,20,20
HLS0244,REI-D302,1,Heulweg 43B Kwintsheul,NL:Q:42026501,0,4.261825,52.019045,508,30,30,35
HLS0245,REI-D302,2,Kerkstraat/de Raaphorst Kwintsheul,NL:Q:42026601,0,4.254182,52.014756,509,20,20,20
HLS0246,REI-D302,3,Kerkstraat/de Raaphorst Kwintsheul,NL:Q:42026602,0,4.254327,52.014803,510,20,20,20
HLS0291,REI-D302,4,Middel Broekweg/Pijle Tuinenweg Naaldwijk,NL:Q:42041001,0,4.218898,51.991301,511,20,20,20
HLS0292,REI-D302,5,Middel Broekweg/Pijle Tuinenweg Naaldwijk,NL:Q:42041002,0,4.219524,51.991307,512,20,20,20
HLS0288,REI-D302,6,Secretaris Verhoefweg/Linde Naaldwijk,NL:Q:42040602,0,4.202326,51.993041,513,20,20,20
HLS0290,REI-D302,7,van der Hoevenstraat/Lage Woerd Naaldwijk,NL:Q:42040702,0,4.206525,51.996148,514,20,20,20
HLS0285,REI-D302,8,Dijkweg 56 Naaldwijk,NL:Q:42040501,0,4.21452,51.998916,515,20,20,20
HLS0243,REI-D302,9,Dijkweg 143 Honselersdijk,NL:Q:42024602,0,4.221426,52.003281,516,20,20,20
HLS0239,REI-D302,10,Dijkweg Voorbij Stationsweg Honselersdijk,NL:Q:42024102,0,4.223801,52.006595,517,20,20,13
HLS0241,REI-D302,11,Nieuweweg 11 Honselersdijk,NL:Q:42024202,0,4.220361,52.008943,518,20,20,20
HLS0240,REI-D302,12,Nieuweweg 11 Honselersdijk,NL:Q:42024201,0,4.220332,52.008933,519,20,20,20
HLS0238,REI-D302,13,Dijkweg Voorbij Stationsweg Honselersdijk,NL:Q:42024101,0,4.223653,52.006144,520,20,20,20
HLS0286,REI-D302,14,Dijkweg 56 Naaldwijk,NL:Q:42040502,0,4.214495,51.998745,521,20,20,20
HLS0281,REI-D302,15,Grote Woerdlaan 28 Naaldwijk,NL:Q:42040101,0,4.209037,51.999203,522,20,20,20
HLS0283,REI-D302,16,Grote Woerdlaan 36B Naaldwijk,NL:Q:42040401,0,4.206886,52.001815,523,20,20,20
HLS0284,REI-D302,17,Grote Woerdlaan/Industriestraat Naaldwijk,NL:Q:42040402,0,4.207424,52.00129,524,20,20,20
HLS0282,REI-D302,18,Grote Woerdlaan 23D Naaldwijk,NL:Q:42040102,0,4.209049,51.999293,525,20,20,20
HLS0289,REI-D302,19,van der Hoevenstraat/Lage Woerd Naaldwijk,NL:Q:42040701,0,4.206266,51.99602,526,20,20,20
HLS0287,REI-D302,20,Secretaris Verhoefweg/Linde Naaldwijk,NL:Q:42040601,0,4.20289,51.992076,527,20,20,20
HLS0294,REI-D302,21,Kruisbroekweg/Secretaris Verhoefweg Naaldwijk,NL:Q:42041302,0,4.205584,51.98875,528,20,20,20
HLS0293,REI-D302,22,Kruisbroekweg/Secretaris VerhoefwegNaaldwijk,NL:Q:42041301,0,4.206109,51.988719,529,20,20,13
HLS0227,REI-D303,1,Koningin Julianalaan/Heliotroop 's-Gravenzande,NL:Q:42021602,0,4.169648,51.993139,530,20,20,20
HLS0225,REI-D303,2,Koningin Julianalaan/Eikenlaan 's-Gravenzande,NL:Q:42021302,0,4.173184,51.997544,531,20,20,20
HLS0224,REI-D303,3,Koningin Julianalaan/Eikenlaan 's-Gravenzande,NL:Q:42021301,0,4.172801,51.997153,532,20,20,20
HLS0226,REI-D303,4,Koningin Julianalaan/Heliotroop 's-Gravenzande,NL:Q:42021601,0,4.169892,51.993824,533,20,20,20
HLS0120,REI-D303,5,M.A. de Ruyterstraat/Piet Heinstraat De Lier,NL:Q:42008802,0,4.254045,51.975231,534,20,20,20
HLS0119,REI-D303,6,M.A. de Ruyterstraat/Piet Heinstraat De Lier,NL:Q:42008801,0,4.25415,51.975133,535,20,20,20
HLS0123,REI-D303,7,Bleijenburg 37 De Lier,NL:Q:42009501,0,4.250102,51.978635,536,20,20,20
HLS0359,REI-D303,8,Bleijenburg 37 De Lier,NL:Q:42009502,0,4.250625,51.978676,537,20,20,13
HLS0121,REI-D303,9,Diepenburg/Sportlaan De Lier,NL:Q:42009401,0,4.2457,51.977721,538,20,20,20
HLS0122,REI-D303,10,Sportlaan/Diepenburg De Lier,NL:Q:42009402,0,4.245231,51.977276,539,20,20,20
HLS0328,REI-D303,11,Sportlaan/Kijckerweg De Lier,NL:Q:42071602,0,4.245839,51.973965,540,20,20,20
HLS0327,REI-D303,12,Sportlaan/Kijckerweg De Lier,NL:Q:42071601,0,4.245703,51.974161,541,20,20,20
HLS0009,REI-D303,13,Hoornseweg/Voorhaven Den Hoorn,NL:Q:42000601,0,4.332541,51.999997,542,20,20,20
HLS0382,REI-D303,14,Hoornseweg/Voorhaven Den Hoorn,NL:Q:42000102,0,4.32994,51.999137,543,20,20,13
HLS0383,REI-D303,15,Rijksstraatweg 1 Den Hoorn,NL:Q:54266300,0,4.322902,51.996863,544,20,20,13
HLS0384,REI-D303,16,Harnasdreef/Hooipolderweg Den Hoorn,NL:Q:54266290,0,4.322805,51.996646,545,20,20,20
HLS0323,REI-D303,17,Harnasdreef/Hooipolderweg Den Hoorn,NL:Q:42070202,0,4.320035,52.00045,546,20,20,20
HLS0322,REI-D303,18,NA,NL:Q:42070201,0,4.319988,52.000585,547,20,20,20
HLS0385,REI-D303,19,Harnasdreef/Aagtenland Den Hoorn,NL:Q:42076702,0,4.319833,52.002804,548,20,20,20
HLS0386,REI-D303,20,Harnasdreef/Aagtenland Den Hoorn,NL:Q:42076701,0,4.320165,52.00295,549,20,20,20
HLS0324,REI-D303,21,Harnasdreef/Noorhoorn Den Hoorn,NL:Q:42070301,0,4.31931,52.010718,550,20,20,20
HLS0325,REI-D303,22,Harnasdreef/Noorhoorn Den Hoorn,NL:Q:42070302,0,4.319169,52.010528,551,20,20,20
HLS0253,REI-D304,1,Hofsingel/Hammerdreef Maasland,NL:Q:42034302,0,4.270303,51.932545,552,20,20,13
HLS0255,REI-D304,2,Hofsingel/Hammerdreef Maasland,NL:Q:42034402,0,4.275285,51.93279,553,30,30,35
HLS0250,REI-D304,3,Hofsingel/Breeveld Maasland,NL:Q:42034101,0,4.275623,51.935589,554,20,20,20
HLS0251,REI-D304,4,Hofsingel 47 Maasland,NL:Q:42034102,0,4.275786,51.935455,555,20,20,20
HLS0248,REI-D304,5,Hofsingel 47 Maasland,NL:Q:42034001,0,4.273006,51.939087,556,30,30,35
HLS0010,REI-D304,6,Commandeurskade 14 Maasland,NL:Q:42000602,0,4.332602,51.99988,557,20,20,20
HLS0261,REI-D304,7,Oude Veiling/Kortebuurt Maasland,NL:Q:42035004,0,4.272194,51.925087,558,20,20,20
HLS0260,REI-D304,8,Oude Veiling/Kortebuurt Maasland,NL:Q:42035003,0,4.272119,51.92502,559,20,20,20
HLS0259,REI-D304,9,Oude Veiling/Kortebuurt Maasland,NL:Q:42035002,0,4.272048,51.924948,560,20,20,13
HLS0258,REI-D304,10,Oude Veiling/Kortebuurt Maasland,NL:Q:42035001,0,4.272159,51.925147,561,20,20,20
HLS0256,REI-D304,11,Kerkweg 34 Maasland,NL:Q:42034901,0,4.27017,51.92973,562,20,20,13
HLS0257,REI-D304,12,Kerkweg 34 Maasland,NL:Q:42034902,0,4.270272,51.929695,563,20,20,20
HLS0252,REI-D304,13,Hofsingel/Hammerdreef Maasland,NL:Q:42034301,0,4.270345,51.932617,564,20,20,20
HLT9584,REI-N101,1,Pijlkruidveld 2,NL:Q:32009584,1,4.40108165900463,52.0717987212228,565,20,15,20
HLT9585,REI-N101,2,Pijlkruidveld 2,NL:Q:32009585,1,4.40093323341763,52.0720473638773,566,20,15,20
HLT9586,REI-N101,3,Pijlkruidveld 55,NL:Q:32009586,1,4.40541711124662,52.068787764524,567,20,15,20
HLT9587,REI-N101,4,Pijlkruidveld 55,NL:Q:32009587,1,4.40526871997655,52.0690364128872,568,20,15,13
HLS0387,REI-N101,5,Laan van leidscheveen Metrostation,NL:Q:42014901,1,4.3999,52.064527,569,20,20,13
HLT9589,REI-N101,6,Laan van leidscheveen Metrostation,NL:Q:32009589,1,4.40058088815038,52.0649397739547,570,20,18,13
HLT9591,REI-N101,7,Laan van leidscheveen Busbaan,NL:Q:32009591,1,4.39519894428563,52.0605521588915,571,30,20,21
HLT9841,REI-N101,8,Laan van leidscheveen Busbaan,NL:Q:32009841,1,4.38854215856082,52.0551863067368,572,30,20,35
HLT9840,REI-N101,9,Laan van leidscheveen/Ypenburgse Stationweg,NL:Q:32009840,1,4.38912097734583,52.0555804220712,573,20,15,13
HLS0186,REI-N101,10,Laan van leidscheveen/Ypenburgse Stationweg,NL:Q:42017301,1,4.389089,52.055609,574,20,20,13
HLS0173,REI-N101,11,Ypenburgsestationsweg/Laan van Nootdorp,NL:Q:42016001,1,4.3844,52.052728,575,20,20,20
HLT9808,REI-N101,12,Laan van Nootdorp/Kiekendiefstraat,NL:Q:32009808,1,4.38478960112798,52.0516461486911,576,20,15,20
HLT9807,REI-N101,13,Laan van Nootdorp/Kiekendiefstraat,NL:Q:32009807,1,4.38469074290434,52.051503285978,577,20,15,13
HLT9809,REI-N101,14,Laan van Nootdorp/Kiekendiefstraat,NL:Q:32009809,1,4.384869,52.050629,578,20,20,20
HLT9813,REI-N101,15,Nootdorpse landingslaan 96,NL:Q:32009813,1,4.3825299978272,52.0484520886529,579,20,15,20
HLT9812,REI-N101,16,Nootdorpse landingslaan 96,NL:Q:32009812,1,4.38338246287131,52.0488593534543,580,20,15,20
HLT9811,REI-N101,17,Nootdorpse landingslaan/Sperwerksingel,NL:Q:32009811,1,4.37650195880983,52.0444382948873,581,20,18,20
HLT9810,REI-N101,18,Nootdorpse landingslaan/Sperwerksingel,NL:Q:32009810,1,4.37735082015087,52.0448418700634,582,20,18,20
HLT5944,REI-N101,19,Ypenburg Centrum,NL:Q:32005944,1,4.36853595493972,52.0391288704267,583,20,15,20
HLT5945,REI-N101,20,Ypenburg Centrum,NL:Q:32005945,1,4.36891194296767,52.0392330598386,584,20,15,20
HLT5946,REI-N102,1,Rijswijkse Landingslaan 153,NL:Q:32005946,1,4.36299352100497,52.0354353322419,585,20,15,13
HLT5947,REI-N102,2,Rijswijkse Landingslaan 153,NL:Q:32005947,1,4.36378922482419,52.035820676143,586,20,15,20
HLS0339,REI-N102,3,Brasserhoutweg/Elzenbroeklaan,NL:Q:42073402,1,4.387812,52.034429,587,20,20,20
HLS0338,REI-N102,4,Brasserhoutweg/Elzenbroeklaan,NL:Q:42073401,1,4.388105,52.034351,588,20,20,20
HLT5940,REI-N102,5,Laan van Hoornwijk 260,NL:Q:32005940,1,4.36783926710515,52.0407609622897,589,30,26,21
HLT5941,REI-N102,6,Laan van Hoornwijk 260,NL:Q:32005941,1,4.36743733488465,52.0411287183752,590,30,26,35
HLT5938,REI-N102,7,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005938,1,4.3615932837446,52.0440739277502,591,20,15,20
HLT5939,REI-N102,8,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005939,1,4.36031850539207,52.044868213384,592,20,15,20
HLT5937,REI-N102,9,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005937,1,4.35233259526228,52.0482090258573,593,20,15,20
HLT5936,REI-N102,10,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005936,1,4.35280559065153,52.048052673653,594,20,15,20
HLS0168,REI-N102,11,Laan van hoornwijk/Laan van Zuidhorn,NL:Q:42015801,1,4.352741,52.047906,595,20,20,20
HLT0906,REI-N102,12,Scheveningseweg/Frankenslag,NL:Q:32000906,1,4.28167144043432,52.0998758451442,596,20,15,20
HLT0907,REI-N102,13,Scheveningseweg/Frankenslag,NL:Q:32000907,1,4.28184197331151,52.0995644838139,597,20,15,13
HLT0723,REI-N102,14,Scheveningseweg 249,NL:Q:32000723,1,4.27914374915143,52.1019367627641,598,20,15,13
HLT0722,REI-N102,15,Scheveningseweg 249,NL:Q:32000722,1,4.27932271109937,52.1016326303442,599,20,15,20
HLT0716,REI-N102,16,Duinstraat 25,NL:Q:32000716,1,4.27392447645498,52.1015287836448,600,20,15,20
HLT0717,REI-N102,17,Duinstraat 25,NL:Q:32000717,1,4.27371902070202,52.1016904376426,601,20,15,13
HLT0710,REI-N102,18,Jacob pronkstraat 158,NL:Q:32000710,1,4.270935,52.104211,602,20,20,20
HLT0711,REI-N102,19,Jacob pronkstraat 158,NL:Q:32000711,1,4.27093,52.104436,603,20,20,13
HLT0736,REI-N102,20,Jacob pronkstraat 158,NL:Q:32000736,1,4.271254,52.106075,604,20,20,20
HLT0701,REI-N102,21,Jacob pronkstraat 158,NL:Q:32000701,1,4.270413,52.106426,605,20,20,13
HLT0221,REI-N103,1,Gentsestraat 85,NL:Q:32000221,1,4.29012867864292,52.1105794052888,606,20,15,20
HLT0745,REI-N103,2,Jurriaan Kokstraat 238,NL:Q:32000745,1,4.2644454550736,52.0928347556753,607,20,15,20
HLT0746,REI-N103,3,Jurriaan Kokstraat 238,NL:Q:32000746,1,4.27673247155075,52.1039382008905,608,20,15,20
HLT0715,REI-N103,4,Jurian kokstraat 292,NL:Q:32000715,1,4.27702886179348,52.1044182310727,609,20,15,20
HLT0714,REI-N103,5,Jurian kokstraat 292,NL:Q:32000714,1,4.2767961160547,52.104092290617,610,20,15,13
HLT0708,REI-N103,6,Circusplein 50,NL:Q:32000708,1,4.28437524751412,52.1102425459662,611,30,26,35
HLT0728,REI-N103,7,Nieuwe parklaan 101,NL:Q:32000728,1,4.28898094852457,52.1075265829005,612,20,15,20
HLT0729,REI-N103,8,Nieuwe parklaan 101,NL:Q:32000729,1,4.289415872569,52.1073999838487,613,20,15,20
HLT0303,REI-N103,9,Nieuwe parklaan 48C,NL:Q:32000303,1,4.297212,52.101751,614,20,20,20
HLT0304,REI-N103,10,Nieuwe parklaan 48C,NL:Q:32000304,1,4.297435,52.101565,615,20,20,20
HLT0602,REI-N103,11,George Maduroplein 1,NL:Q:32000602,1,4.29986355533555,52.0993685632631,616,20,15,20
HLT0601,REI-N103,12,Koninginnegracht/Dokter Aletta Jacobsweg,NL:Q:32000601,1,4.30155820385778,52.0986016936277,617,30,20,35
HLT0505,REI-N103,13,Koninginnegracht 101,NL:Q:32000505,1,4.30769222493858,52.0948443323932,618,20,15,20
HLT0506,REI-N103,14,Koninginnegracht 101,NL:Q:32000506,1,4.30794017014534,52.0947297501334,619,20,15,20
HLT0513,REI-N103,15,Koninginnegracht 78,NL:Q:32000513,1,4.30954656868491,52.0928694036857,620,20,18,20
HLT0514,REI-N103,16,Koninginnegracht 76,NL:Q:32000514,1,4.31008613499564,52.0920374865939,621,20,18,20
HLT0519,REI-N103,17,Koninginnegracht 40,NL:Q:32000519,1,4.31178690655662,52.0901285346242,622,20,18,20
HLT0520,REI-N103,18,Koninginnegracht 34,NL:Q:32000520,1,4.31229599981853,52.0893832521457,623,20,18,20
HLT2309,REI-N103,19,Koninginnegracht 16,NL:Q:32002309,1,4.31382369622152,52.0877102624311,624,20,18,20
HLT2310,REI-N103,20,Koninginnegracht 12,NL:Q:32002310,1,4.31426498328405,52.0869547341402,625,20,18,20
HLT2811,REI-N104,1,Prinsessegracht 15,NL:Q:32002811,1,4.31734915860445,52.083558073147,626,20,15,20
HLT2810,REI-N104,2,Prinsessegracht 15,NL:Q:32002810,1,4.31736824984819,52.0837114593602,627,20,15,20
HLT2813,REI-N104,3,Korte Voorhout 20,NL:Q:32002813,1,4.31733790239615,52.0830528043866,628,30,26,21
HLT2812,REI-N104,4,Korte Voorhout 20,NL:Q:32002812,1,4.3163750332017,52.0828058564601,629,30,26,35
HLS0360,REI-N104,5,Benoordenhoutseweg/Boslaan,NL:Q:54000470,1,4.321719,52.088295,630,20,20,20
HLT0439,REI-N104,6,Willem Witsenplein 1,NL:Q:32000439,1,4.330236,52.092803,631,20,20,20
HLT0438,REI-N104,7,Van Alkemadelaan 2,NL:Q:32000438,1,4.329167,52.093584,632,20,20,13
HLT2519,REI-N104,8,Hofzichtlaan 56,NL:Q:32002519,1,4.36288593399291,52.0945454385136,633,20,15,20
HLT2520,REI-N104,9,Hofzichtlaan 56,NL:Q:32002520,1,4.36279290045964,52.0951377020723,634,20,15,20
HLT2525,REI-N104,10,Hofzichtlaan/Aegonplein,NL:Q:32002525,1,4.36803102482951,52.0909152297587,635,20,15,20
HLT2526,REI-N104,11,Hofzichtlaan/Aegonplein,NL:Q:32002526,1,4.36879040556101,52.0910287047263,636,20,15,20
