ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Service_time
HLT2201,45,16,1,4.28716799702299,52.0821071511064,834,16.0
HLT1121,45,17,1,4.28832059691848,52.081223995714,842,17.0
HLT2106,45,18,1,4.28685620237912,52.0786641915949,844,17.0
HLT2105,45,19,1,4.28641744362911,52.0788272838902,845,17.0
HLT2102,45,20,1,4.28436095881858,52.0803302693843,841,16.0
HLT1119,45,21,1,4.28261549687307,52.0805445091893,832,17.0
HLT1120,45,22,1,4.28318244828922,52.0805678014127,831,17.0
HLT2101,45,23,1,4.28407568359948,52.0806121239228,840,16.0
HLS0168,46,1,1,4.352741,52.047906,595,15.0
HLT5936,46,2,1,4.35280559065153,52.048052673653,594,17.0
HLT5938,46,3,1,4.3615932837446,52.0440739277502,591,17.0
HLT5940,46,4,1,4.36783926710515,52.0407609622897,589,32.0
HLT5944,46,5,1,4.36853595493972,52.0391288704267,583,17.0
HLT5945,46,6,1,4.36891194296767,52.0392330598386,584,17.0
HLS0126,46,7,1,4.375093,52.035507,9,9.0
HLS0336,46,8,1,4.383181,52.032287,10,9.0
HLS0338,46,9,1,4.388105,52.034351,588,9.0
HLS0339,46,10,1,4.387812,52.034429,587,15.0
HLS0337,46,11,1,4.383063,52.032376,11,9.0
HLS0127,46,12,1,4.374758,52.035513,8,15.0
HLT5946,46,13,1,4.36299352100497,52.0354353322419,585,17.0
HLT5947,46,14,1,4.36378922482419,52.035820676143,586,17.0
HLT5941,46,15,1,4.36743733488465,52.0411287183752,590,30.0
HLS0141,46,16,1,4.371153,52.046673,12,15.0
HLS0139,46,17,1,4.377239,52.05086,13,15.0
HLS0138,46,18,1,4.376993,52.050768,1,15.0
HLT9807,46,19,1,4.38469074290434,52.051503285978,577,17.0
HLT9808,46,20,1,4.38478960112798,52.0516461486911,576,17.0
HLS0173,46,21,1,4.3844,52.052728,575,15.0
HLT9841,46,22,1,4.38854215856082,52.0551863067368,572,32.0
HLS0186,46,23,1,4.389089,52.055609,574,17.0
HLT2803,47,1,1,4.30911230166878,52.0810076738751,857,17.0
HLT2305,47,2,1,4.30603573940636,52.0851616668743,859,15.0
HLT0516,47,3,1,4.302489,52.087598,220,9.0
HLT0509,47,4,1,4.29901,52.087251,868,16.0
HLT2211,47,5,1,4.29211179134234,52.0838659045251,848,16.0
HLT2210,47,6,1,4.2917259399045,52.0836775371527,849,16.0
HLT1116,47,7,1,4.28283793364544,52.0855730947396,835,15.0
HLT1101,47,8,1,4.27374836603618,52.0855230992057,689,17.0
HLT1102,47,9,1,4.27369500341085,52.0858280246506,688,17.0
HLT0924,47,10,1,4.272281,52.088323,687,17.0
HLT0923,47,11,1,4.272191,52.088385,686,17.0
HLT0913,47,12,1,4.271159,52.091171,684,17.0
HLT0914,47,13,1,4.271136,52.091485,685,17.0
HLT0745,47,14,1,4.2644454550736,52.0928347556753,607,9.0
HLT0744,47,15,1,4.263884,52.093232,211,15.0
HLT0915,47,16,1,4.27560303701332,52.092779778757,676,17.0
HLT0912,47,17,1,4.276237,52.09236,200,9.0
HLT0919,47,18,1,4.280661,52.093444,197,9.0
HLT0936,47,19,1,4.281863,52.093833,670,17.0
HLT0922,47,20,1,4.28617,52.096103,864,16.0
HLT1002,47,21,1,4.28989421626714,52.0932109006282,866,16.0
HLT1001,47,22,1,4.29007124343349,52.0929055257897,865,16.0
HLT2301,47,23,1,4.30368833598604,52.0872714758825,861,32.0
HLT2308,47,24,1,4.30615973125419,52.0848647684912,860,17.0
HLT0508,48,1,1,4.298133,52.087288,867,16.0
HLT0507,48,2,1,4.297872,52.08725,869,15.0
HLT2010,48,3,1,4.27613103201089,52.0784098138186,829,32.0
HLT1214,48,4,1,4.2556172967802,52.0709929044583,785,32.0
HLT1904,48,5,1,4.25126629398199,52.0693231394355,787,30.0
HLT1420,48,6,1,4.2453926446036,52.0671494642636,789,32.0
HLT1424,48,7,1,4.23984106101593,52.0654056006305,791,32.0
HLT1418,48,8,1,4.23747181956075,52.065053313257,266,9.0
HLT1412,48,9,1,4.23561459026974,52.0670429366823,260,15.0
HLT1417,48,10,1,4.23706984122819,52.0648769363753,265,15.0
HLT1419,48,11,1,4.24618517285835,52.0672991695512,790,32.0
HLT1428,48,12,1,4.24575758939678,52.0678802003115,788,17.0
HLT1903,48,13,1,4.25179505688689,52.0694082390614,786,32.0
HLT2018,48,14,1,4.27563188763052,52.0763723262955,235,9.0
HLT2012,48,15,1,4.27702211647354,52.0790645740701,236,15.0
HLT1108,48,16,1,4.27692826835316,52.0825539735308,839,16.0
HLT1109,48,17,1,4.27752690971781,52.0824184882824,838,17.0
HLT5937,49,1,1,4.35233259526228,52.0482090258573,593,17.0
HLT9003,49,2,1,4.35150469184953,52.0237858746867,1002,16.0
HLS0019,49,3,1,4.355293,52.024477,370,9.0
HLS0018,49,4,1,4.355161,52.024521,369,9.0
HLS0027,49,5,1,4.352697,52.023322,368,9.0
HLS0026,49,6,1,4.35255,52.023356,367,9.0
HLT9005,49,7,1,4.35228215083707,52.0172184527924,1000,16.0
HLS0061,49,8,1,4.342006,52.010634,404,16.0
HLS0110,49,9,1,4.345658,52.010819,406,9.0
HLS0111,49,10,1,4.34569,52.01073,405,9.0
HLS0050,49,11,1,4.34965,52.008293,408,9.0
HLS0049,49,12,1,4.349829,52.008087,407,9.0
HLC0472,49,13,1,4.352599,52.009262,409,9.0
HLS0329,49,14,1,4.350302,52.004649,412,9.0
HLS0330,49,15,1,4.351295,52.003894,411,9.0
HLS0074,49,16,1,4.355611,51.994206,451,9.0
HLS0390,49,17,1,4.356705,51.992229,993,9.0
HLS0054,49,18,1,4.356705,51.992229,452,9.0
HLS0055,49,19,1,4.356705,51.992229,992,9.0
HLS0341,49,20,1,4.35737,51.991138,453,9.0
HLS0340,49,21,1,4.357765,51.991069,448,9.0
HLS0053,49,22,1,4.356582,51.993127,449,9.0
HLS0073,49,23,1,4.355471,51.995202,450,9.0
HLS0379,49,24,1,4.351844,51.993382,460,9.0
HLT9137,49,25,1,4.35095978841503,51.9964440182983,987,16.0
HLT9104,49,26,1,4.35476511156093,51.9992922928571,988,16.0
HLS0388,49,27,1,4.354358,52.002464,990,9.0
HLC0473,49,28,1,4.354966,52.009571,410,9.0
HLT9009,49,29,1,4.35348555332166,52.0117399481645,999,16.0
HLT9010,49,30,1,4.35338660514552,52.0120082910084,998,16.0
HLT9006,49,31,1,4.35269675363325,52.0174807751163,1001,16.0
HLS0032,49,32,1,4.34982,52.019171,366,16.0
HLT9004,49,33,1,4.35152274890028,52.0239712641758,1003,16.0
HLS0378,50,1,1,4.369782,52.006895,428,9.0
HLS0068,50,2,1,4.369292,52.006657,429,9.0
HLS0116,50,3,1,4.364431,52.008413,994,9.0
HLS0117,50,4,1,4.363506,52.008108,995,9.0
HLS0066,50,5,1,4.358199,52.010885,387,9.0
HLS0066,50,6,1,4.358199,52.010885,385,9.0
HLS0067,50,7,1,4.358576,52.01096,386,9.0
HLT9017,50,8,1,4.35748072231318,52.0073405197168,996,16.0
HLT9018,50,9,1,4.35704690017701,52.0080730919735,997,30.0
HLS0389,50,10,1,4.353549,52.002179,991,16.0
HLT9103,50,11,1,4.35471495962988,51.9988797312424,989,16.0
HLT9136,50,12,1,4.34964855010991,51.9963181966809,986,16.0
HLT9107,50,13,1,4.34438170807049,51.9951163875405,985,16.0
