ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Service_time
HLT3306,6,5,1,4.24939624277494,52.0423708252707,765,15.0
HLT1602,6,6,1,4.2368439821042,52.0490084966219,769,8.0
HLT1607,6,7,1,4.23628378233782,52.0489009473109,770,8.0
HLT1606,6,8,1,4.23631434823904,52.0488599187006,771,8.0
HLT1601,6,9,1,4.23575296409578,52.0488576045957,768,8.0
HLT1712,6,10,1,4.23838392748088,52.050754794459,772,25.0
HLT1708,6,11,1,4.23928416700908,52.0540831731226,773,25.0
HLT1710,6,12,1,4.24185053033057,52.0553315532249,777,15.0
HLT3402,6,13,1,4.26202096190482,52.0500446242387,760,25.0
HLT3312,6,14,1,4.25808669773781,52.0478765954369,762,25.0
HLT3309,6,15,1,4.2549644410696,52.0458960211795,764,15.0
HLT3310,6,16,1,4.25545308741932,52.0460580252304,763,25.0
HLT3311,6,17,1,4.25857683441811,52.0480386005468,761,25.0
HLT3401,6,18,1,4.26255660294023,52.0501378329532,759,25.0
HLT3403,6,19,1,4.26617699594688,52.0529202544227,757,25.0
HLT3404,6,20,1,4.26601278824935,52.0527236326718,758,25.0
HLT3912,7,1,0,4.336626,52.069903,51,8.0
HLT3906,7,2,0,4.3364707744107,52.0701556590412,54,15.0
HLT2403,7,3,0,4.31683348723635,52.0848754088929,161,15.0
HLT0436,7,4,0,4.317533,52.088805,127,15.0
HLT0437,7,5,0,4.319583,52.089741,128,8.0
HLT0448,7,6,0,4.315419,52.091761,126,8.0
HLT0418,7,7,0,4.31305610533233,52.0945623928717,148,15.0
HLT0417,7,8,0,4.3128388294109,52.0952006965006,149,15.0
HLT0412,7,9,0,4.31308300599461,52.0973925733531,150,8.0
HLT0411,7,10,0,4.31159347098113,52.0966546050319,147,15.0
HLT0413,7,11,0,4.315566,52.098441,146,8.0
HLT0414,7,12,0,4.315853,52.098641,151,15.0
HLT0401,7,13,0,4.31490865154569,52.1010789016025,144,15.0
HLT0402,7,14,0,4.31501964749388,52.1012343283809,143,15.0
HLT0415,7,15,0,4.32156599743908,52.1001717034707,152,15.0
HLT0416,7,16,0,4.32193029175675,52.1001790236594,135,15.0
HLT0404,7,17,0,4.31796413410107,52.1035931062374,136,15.0
HLT0406,7,18,0,4.317923,52.104215,137,8.0
HLT0405,7,19,0,4.319108,52.104729,138,15.0
HLT0408,7,20,0,4.323166,52.105359,139,8.0
HLT0409,7,21,0,4.325369,52.105388,140,15.0
HLT0407,7,22,0,4.323516,52.105956,141,15.0
HLT0410,7,23,0,4.318902,52.105159,142,8.0
HLT0403,7,24,0,4.31814917046317,52.1031156242217,145,15.0
HLS0362,7,25,0,4.331293,52.092507,68,15.0
HLS0366,7,26,0,4.335599,52.094361,69,8.0
