ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Cleaning_time_abri
HLT1109,REI-N115,14,1,4.27752690971781,52.0824184882824,838,20
HLT1108,REI-N115,15,1,4.27692826835316,52.0825539735308,839,13
HLT2101,REI-N115,16,1,4.28407568359948,52.0806121239228,840,13
HLT2102,REI-N115,17,1,4.28436095881858,52.0803302693843,841,13
HLT1121,REI-N115,18,1,4.28832059691848,52.081223995714,842,20
HLT1122,REI-N115,19,1,4.28807976950059,52.0815426573226,843,20
HLT2106,REI-N116,1,1,4.28685620237912,52.0786641915949,844,20
HLT2105,REI-N116,2,1,4.28641744362911,52.0788272838902,845,20
HLT2212,REI-N116,3,1,4.2924911020294,52.0783438996098,846,35
HLT2213,REI-N116,4,1,4.29268462668115,52.0780562953435,847,35
HLT2211,REI-N116,5,1,4.29211179134234,52.0838659045251,848,13
HLT2210,REI-N116,6,1,4.2917259399045,52.0836775371527,849,13
HLT2216,REI-N116,7,1,4.29724682595469,52.0805205815206,850,20
HLT2217,REI-N116,8,1,4.29764073322872,52.0804108177031,851,13
HLT2801,REI-N116,9,1,4.3037775928451,52.0787161138995,852,20
HLT2802,REI-N116,10,1,4.30428214908008,52.0785607423589,853,20
HLT2806,REI-N116,11,1,4.31099344641348,52.0805263659409,854,13
HLT2805,REI-N116,12,1,4.31052120390659,52.0804469286304,855,20
HLT2804,REI-N116,13,1,4.30965005172926,52.0803314263647,856,20
HLT2803,REI-N116,14,1,4.30911230166878,52.0810076738751,857,20
HLT2306,REI-N116,15,1,4.30487953968572,52.0881653341001,858,13
HLT2305,REI-N116,16,1,4.30603573940636,52.0851616668743,859,20
HLT2308,REI-N116,17,1,4.30615973125419,52.0848647684912,860,20
HLT2301,REI-N116,18,1,4.30368833598604,52.0872714758825,861,35
HLT2302,REI-N116,19,1,4.30369781268314,52.0874502735936,862,20
HLT0921,REI-N117,1,1,4.285975,52.096308,863,13
HLT0922,REI-N117,2,1,4.28617,52.096103,864,13
HLT1001,REI-N117,3,1,4.29007124343349,52.0929055257897,865,13
HLT1002,REI-N117,4,1,4.28989421626714,52.0932109006282,866,13
HLT0508,REI-N117,5,1,4.298133,52.087288,867,13
HLT0509,REI-N117,6,1,4.29901,52.087251,868,13
HLT0507,REI-N117,7,1,4.297872,52.08725,869,20
HLT2832,REI-N117,8,1,4.31451922044626,52.0778168554711,870,35
HLT2833,REI-N117,9,1,4.31391700558511,52.0783222818193,871,21
HLT2851,REI-N117,10,1,4.31942599757744,52.0751942881006,872,21
HLT2919,REI-N117,11,1,4.30086783315109,52.0633487916112,873,35
HLT2932,REI-N117,12,1,4.29803447053404,52.0661873862651,874,35
HLT2931,REI-N117,13,1,4.29785211885518,52.0665479872153,875,35
HLT2932,REI-N117,14,1,4.29803447053404,52.0661873862651,876,20
HLT2911,REI-N117,15,1,4.2978166457898,52.0669871709204,877,20
HLT2912,REI-N117,16,1,4.29813618717973,52.0671015869102,878,20
HLT2908,REI-N117,17,1,4.29589548751943,52.0680768036764,879,35
HLT2935,REI-N118,1,1,4.29411872081483,52.0685061712753,880,20
HLT2934,REI-N118,2,1,4.294348900516,52.0696516803254,881,13
HLT2822,REI-N118,3,1,4.29962456273991,52.0726116890562,882,35
HLT2820,REI-N118,4,1,4.29920311596587,52.0732866648799,883,35
HLT2821,REI-N118,5,1,4.30313565251386,52.0735136267444,884,20
HLT2875,REI-N118,6,1,4.30385727528728,52.0735100182807,885,20
HLT2824,REI-N118,7,1,4.30357370717929,52.0736092257748,886,35
HLT2823,REI-N118,8,1,4.30461894534549,52.0738405531036,887,35
HLT2818,REI-N118,9,1,4.30943079705871,52.0781938015112,888,13
HLT2819,REI-N118,10,1,4.30880789899222,52.0778470978756,889,13
HLT2828,REI-N118,11,1,4.30742433823409,52.0750057343175,890,35
HLT2826,REI-N118,12,1,4.30533818485168,52.073735331654,891,20
HLT2825,REI-N118,13,1,4.30580331593658,52.0730302725327,892,13
HLT2917,REI-N118,14,1,4.30732470016771,52.0703067384793,893,20
HLT2918,REI-N118,15,1,4.30696997485257,52.0702800558138,894,20
HLT2916,REI-N118,16,1,4.30250206144108,52.0687964216708,895,13
HLT2915,REI-N118,17,1,4.30293087196675,52.0688248192272,896,13
HLT3213,REI-N119,1,1,4.27025394396136,52.0620242486526,897,35
HLT3214,REI-N119,2,1,4.27075592073027,52.0621872123039,898,35
HLT3109,REI-N119,3,1,4.27735565499042,52.064685567035,899,35
HLT3110,REI-N119,4,1,4.27679163721481,52.0646110365272,900,35
HLT3003,REI-N119,5,1,4.28528489466203,52.0709703839137,901,35
HLT3004,REI-N119,6,1,4.28629579374744,52.071145230252,902,35
HLT2902,REI-N119,7,1,4.29163895337862,52.0730381923441,903,13
HLT2901,REI-N119,8,1,4.29165485674974,52.0732868854276,904,20
HLT2904,REI-N119,9,1,4.29336264519704,52.0731220821988,905,35
HLT2903,REI-N119,10,1,4.29233610024431,52.0729876009843,906,35
HLT2712,REI-N120,1,1,4.32826349303679,52.0754389175972,907,20
HLT2711,REI-N120,2,1,4.32811077721346,52.0751539685896,908,20
HLS0201,REI-N120,3,1,4.326885,52.083326,909,13
HLS0200,REI-N120,4,1,4.328519,52.082702,910,13
HLT2872,REI-N120,5,1,4.32403155918895,52.0793821712023,911,65
HLT2871,REI-N120,6,1,4.32325560403187,52.0791908978823,912,21
HLT2928,REI-N120,7,1,4.31475339727651,52.0659175674772,913,35
HLT2927,REI-N120,8,1,4.31493321099476,52.0662067081426,914,35
HLT2924,REI-N120,9,1,4.30938797801223,52.061490925532,915,20
HLT2921,REI-N120,10,1,4.3083905418252,52.0614889846544,916,21
HLT2922,REI-N120,11,1,4.30929550468393,52.0615763714944,917,50
HLT2706,REI-N120,12,1,4.32437,52.071887,918,35
HLT2710,REI-N121,1,1,4.32539118864927,52.0708566604853,919,13
HLT2709,REI-N121,2,1,4.32650293078902,52.0695560304559,920,13
HLT3847,REI-N121,3,1,4.3226077914308,52.068526848567,921,20
HLT3846,REI-N121,4,1,4.32281645693872,52.0687325197534,922,13
HLT2708,REI-N121,5,1,4.3250757524626,52.0731929598394,923,20
HLT2707,REI-N121,6,1,4.32451133450616,52.0732546151941,924,20
HLT2715,REI-N121,7,1,4.3233640371818,52.0724853827767,925,20
HLT2705,REI-N121,8,1,4.324626,52.071548,926,13
HLT2706,REI-N121,9,1,4.32437,52.071887,927,20
HLT2604,REI-N121,10,1,4.32328502360524,52.0805050567251,928,20
HLT2862,REI-N121,11,1,4.31677521758497,52.0780949005159,929,20
HLT2863,REI-N121,12,1,4.31599193216493,52.0779682309886,930,13
HLT3801,REI-N122,1,1,4.32774757388169,52.06822467169,931,13
HLT3802,REI-N122,2,1,4.32794628056496,52.0679019649761,932,20
HLT0311,REI-N122,3,1,4.30126124557253,52.1003604130588,933,20
HLT0312,REI-N122,4,1,4.30148787975103,52.1007369246396,934,20
HLT0305,REI-N122,5,1,4.30097423457466,52.1027728036548,935,13
HLT0306,REI-N122,6,1,4.30138202257336,52.1031613720894,936,13
HLT0227,REI-N122,7,1,4.30066410479831,52.1072844019843,937,20
HLT0228,REI-N122,8,1,4.30122502827883,52.1067879367038,938,20
HLT0703,REI-N122,9,1,4.2771075162535,52.1079951946561,939,20
HLT0702,REI-N122,10,1,4.27720791645998,52.107691316095,940,13
HLT0707,REI-N122,11,1,4.28101729092274,52.111205161409,941,20
HLT0706,REI-N122,12,1,4.28074796560509,52.1111752787205,942,20
HLT0749,REI-N122,13,1,4.28052594374643,52.1110008280486,943,20
HLT0750,REI-N122,14,1,4.28083599550796,52.1110936227691,944,20
HLT0202,REI-N122,15,1,4.28362,52.113077,945,20
HLT0204,REI-N122,16,1,4.2838323827641,52.113566970972,946,20
HLT0213,REI-N122,17,1,4.28931,52.116806,947,13
HLT0212,REI-N122,18,1,4.289282,52.116761,948,13
HLT0214,REI-N122,19,1,4.289382,52.116843,949,13
HLT0215,REI-N122,20,1,4.28941,52.116897,950,13
HLT0216,REI-N122,21,1,4.289453,52.116942,951,13
HLT0203,REI-N122,22,1,4.288501,52.116663,952,20
HLT0207,REI-N122,23,1,4.289232,52.115844,953,13
HLT0211,REI-N122,24,1,4.288233,52.11667,954,20
HLT0801,REI-N123,1,1,4.252349,52.08771,955,20
HLT0809,REI-N123,2,1,4.252376,52.087791,956,20
HLT0802,REI-N123,3,1,4.252527,52.088161,957,13
HLT0811,REI-N123,4,1,4.25237372954615,52.0877308302979,958,20
HLT0805,REI-N123,5,1,4.255965,52.0861,959,20
HLT0806,REI-N123,6,1,4.255624,52.086294,960,13
HLT1302,REI-N123,7,1,4.2583029190032,52.0843329164547,961,20
HLT1301,REI-N123,8,1,4.25747708767903,52.0850836547605,962,13
HLT1205,REI-N123,9,1,4.26007817401344,52.0804137166609,963,20
HLT1206,REI-N123,10,1,4.26041744342401,52.0802084221086,964,20
HLT1211,REI-N123,11,1,4.26381920345304,52.0766044367726,965,20
HLT1212,REI-N123,12,1,4.26414178534703,52.0764444199528,966,20
HLT2007,REI-N123,13,1,4.27196717188878,52.0765475363912,967,20
HLT2008,REI-N123,14,1,4.27228439332052,52.0764040219867,968,20
HLT2015,REI-N123,15,1,4.27498,52.076007,969,20
HLT2016,REI-N123,16,1,4.27552,52.076012,970,20
HLT2104,REI-N123,17,1,4.28003852588757,52.0754371575503,971,20
HLT2103,REI-N123,18,1,4.27994465741407,52.0756933546766,972,20
HLT2107,REI-N123,19,1,4.28141979160522,52.0739696784526,973,13
HLT2108,REI-N123,20,1,4.28171420219583,52.0734483970242,974,20
HLT9115,REI-N201,1,1,4.3503384386654,51.9807166048806,975,13
HLT9117,REI-N201,2,1,4.34984114131405,51.9807282029349,976,13
HLS0011,REI-N201,3,1,4.350254,51.980909,977,13
HLT9114,REI-N201,4,1,4.34172475095003,51.9812835003891,978,13
HLT9113,REI-N201,5,1,4.34185550161043,51.9805589184495,979,13
HLT9112,REI-N201,6,1,4.34386984598392,51.9844555740439,980,13
HLT9111,REI-N201,7,1,4.34340908642432,51.984492451082,981,13
HLT9110,REI-N201,8,1,4.3445546140956,51.9904382380822,982,13
HLT9109,REI-N201,9,1,4.34440678289589,51.989599417029,983,13
HLT9108,REI-N201,10,1,4.34451576358489,51.9950159296487,984,13
HLT9107,REI-N201,11,1,4.34438170807049,51.9951163875405,985,13
HLT9136,REI-N201,12,1,4.34964855010991,51.9963181966809,986,13
HLT9137,REI-N201,13,1,4.35095978841503,51.9964440182983,987,13
HLT9104,REI-N201,14,1,4.35476511156093,51.9992922928571,988,13
HLT9103,REI-N201,15,1,4.35471495962988,51.9988797312424,989,13
HLS0388,REI-N201,16,1,4.354358,52.002464,990,13
HLS0389,REI-N201,17,1,4.353549,52.002179,991,21
HLS0055,REI-N202,1,1,4.356705,51.992229,992,13
HLS0390,REI-N202,2,1,4.356705,51.992229,993,13
HLS0116,REI-N202,3,1,4.364431,52.008413,994,13
HLS0117,REI-N202,4,1,4.363506,52.008108,995,13
HLT9017,REI-N202,5,1,4.35748072231318,52.0073405197168,996,13
HLT9018,REI-N202,6,1,4.35704690017701,52.0080730919735,997,21
HLT9010,REI-N202,7,1,4.35338660514552,52.0120082910084,998,13
HLT9009,REI-N202,8,1,4.35348555332166,52.0117399481645,999,13
HLT9005,REI-N202,9,1,4.35228215083707,52.0172184527924,1000,13
HLT9006,REI-N202,10,1,4.35269675363325,52.0174807751163,1001,13
HLT9003,REI-N202,11,1,4.35150469184953,52.0237858746867,1002,13
HLT9004,REI-N202,12,1,4.35152274890028,52.0239712641758,1003,13
