Route,ID_MAXIMO,Order,Name,Dova_code,Night_shift,longitude,latitude,ID
REI-D204,HLS0041,9,Busbaan Tanthof/Edelhertlaan Delft,NL:Q:42002601,0,4.361708,51.985477,472
REI-D204,HLS0041,10,Busbaan Tanthof/Edelhertlaan Delft,NL:Q:42002601,0,4.361708,51.985477,473
REI-D204,HLS0045,11,Busbaan Tanthof/Fuutlaan Delft,NL:Q:42002801,0,4.362172,51.983656,474
REI-D204,HLS0045,12,Busbaan Tanthof/Fuutlaan Delft,NL:Q:42002801,0,4.362172,51.983656,475
REI-D204,HLS0093,13,Busbaan Tanthof/Rietzangerstraat Delft,NL:Q:42006301,0,4.357517,51.982231,476
REI-D204,HLS0094,14,Busbaan Tanthof/Rietzangerstraat Delft,NL:Q:42006302,0,4.356862,51.982199,477
REI-D204,HLS0379,15,Ghandilaan 63 Delft,NL:Q:42000801,0,4.351844,51.993382,478
REI-D204,HLS0058,16,Derde werelddreef/Latijns AmerikalaanDelft,NL:Q:42004001,0,4.346839,51.983782,479
REI-D204,HLS0059,17,Derde werelddreef/Latijns Amerikalaan Delft,NL:Q:42004002,0,4.347036,51.983478,480
REI-D204,HLS0107,18,Buitenhofdreef Delft,NL:Q:42007102,0,4.34485,51.987324,481
REI-D204,HLS0106,19,Buitenhofdreef Delft,NL:Q:42007101,0,4.34435,51.987518,482
REI-D204,HLS0021,20,van der Slootsingel/van HasseltlaanDelft,NL:Q:42001302,0,4.343857,51.989976,483
REI-D204,HLS0020,21,van der Slootsingel/van Hasseltlaan Delft,NL:Q:42001301,0,4.343247,51.989899,484
REI-D205,HLS0072,1,Mozartlaan 424 Delft,NL:Q:42004802,0,4.334764,51.994021,485
REI-D205,HLS0071,2,Mozartlaan 424 Delft,NL:Q:42004801,0,4.33485,51.993465,486
REI-D205,HLS0034,3,Mozartlaan 674 Delft,NL:Q:42002301,0,4.336748,51.993248,487
REI-D205,HLS0035,4,Mozartlaan 674 Delft,NL:Q:42002302,0,4.337055,51.993161,488
REI-D205,HLS0105,5,Beethovenlaan 228 Delft,NL:Q:42006902,0,4.339468,51.990252,489
REI-D205,HLT9109,6,Beethovenlaan 230 Delft,NL:Q:32009109,0,4.34440678289589,51.989599417029,490
REI-D205,HLS0317,7,Huismansingel/Heertjselaan Delft,NL:Q:42068501,0,4.385711,51.989513,491
REI-D205,HLS0358,8,Mekelweg/Heertjeslaan Delft,NL:Q:42076602,0,4.382124,51.988485,492
REI-D205,HLS0357,9,Mekelweg/Heertjeslaan Delft,NL:Q:42076601,0,4.381908,51.989013,493
REI-D205,HLS0356,10,Mekelweg/Watermanweg Delft,NL:Q:42076502,0,4.380181,51.991353,494
REI-D205,HLS0355,11,Mekelweg/Watermanweg Delft,NL:Q:42076501,0,4.380148,51.991551,495
REI-D205,HLS0355,12,Mekelweg/Watermanweg Delft,NL:Q:42076501,0,4.380148,51.991551,496
REI-D205,HLS0344,13,Mekelweg/van den Broekweg Delft,NL:Q:42075701,0,4.376178,51.996506,497
REI-D205,HLS0344,14,Mekelweg/van den Broekweg Delft,NL:Q:42075701,0,4.376178,51.996506,498
REI-D205,HLS0345,15,Mekelweg/van den Broekweg Delft,NL:Q:42075702,0,4.376815,51.99599,499
REI-D205,HLS0346,16,Mekelweg/Cornelis Drebbelweg Delft,NL:Q:42075801,0,4.373804,51.999703,500
REI-D205,HLS0346,17,Mekelweg/Cornelis Drebbelweg Delft,NL:Q:42075801,0,4.373804,51.999703,501
REI-D205,HLS0347,18,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42075802,0,4.374078,51.999193,502
REI-D205,HLS0015,19,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001102,0,4.372303,52.002351,503
REI-D205,HLS0017,20,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001104,0,4.372133,52.002143,504
REI-D205,HLS0016,21,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001103,0,4.372437,52.001552,505
REI-D205,HLS0016,22,Mekelweg/Christiaan Huygensweg Delft,NL:Q:42001103,0,4.372437,52.001552,506
REI-D301,HLS0272,1,Haagweg 157 Monster,NL:Q:42035801,0,4.204602,52.044759,507
REI-D301,HLS0272,2,Haagweg 157 Monster,NL:Q:42035801,0,4.204602,52.044759,508
REI-D301,HLS0268,3,Haagweg 119 Monster,NL:Q:42035601,0,4.198669,52.04256,509
REI-D301,HLS0268,4,Haagweg 119 Monster,NL:Q:42035601,0,4.198669,52.04256,510
REI-D301,HLS0270,5,Haagweg 37 Monster,NL:Q:42035701,0,4.190327,52.038898,511
REI-D301,HLS0271,6,Haagweg 37 Monster,NL:Q:42035702,0,4.190618,52.03891,512
REI-D301,HLS0279,7,Haagweg/Rijnweg Monster,NL:Q:42036202,0,4.180531,52.032425,513
REI-D301,HLS0278,8,Haagweg/Rijnweg Monster,NL:Q:42036201,0,4.180218,52.032161,514
REI-D301,HLS0277,9,Molenweg 7 Monster,NL:Q:42036002,0,4.184529,52.023558,515
REI-D301,HLS0276,10,Molenweg 7 Monster,NL:Q:42036001,0,4.184063,52.02411,516
REI-D301,HLS0422,11,Molenweg 2 Monster,NL:Q:54290170,0,4.179956,52.028895,517
REI-D301,HLS0423,12,Molenweg 45 Monster,NL:Q:54290180,0,4.180755,52.028427,518
REI-D301,HLS0264,13,Molenstraat 224 Monster,NL:Q:42035202,0,4.177758,52.02934,519
REI-D301,HLS0274,14,Goudenregenstraat 2 Monster,NL:Q:42035902,0,4.173231,52.026471,520
REI-D301,HLS0263,15,Acaciastraat 1 Monster,NL:Q:42035102,0,4.170375,52.023241,521
REI-D301,HLS0267,16,Hortensiastraat 50 Monster,NL:Q:42035302,0,4.167514,52.021279,522
REI-D301,HLS0228,17,Kon Julianalaan/van Heuven Goedhart's-Gravenzande l aan,NL:Q:42021701,0,4.167944,52.00709,523
REI-D301,HLS0222,18,Oude Landstraat 166 's-Gravenzande,NL:Q:42021201,0,4.170661,52.001976,524
REI-D301,HLS0232,19,Oude Landstraat 2A 's-Gravenzande,NL:Q:42022002,0,4.164353,52.000419,525
REI-D301,HLS0233,20,Vestdijklaan 11 's-Gravenzande,NL:Q:42022301,0,4.160197,51.999548,526
REI-D301,HLS0237,21,Zandeveltstraat 's-Gravenzande,NL:Q:42023301,0,4.157834,52.001825,527
REI-D301,HLS0237,22,Zandeveltstraat 's-Gravenzande,NL:Q:42023301,0,4.157834,52.001825,528
REI-D301,HLS0234,23,Vestdijklaan 3 's-Gravenzande,NL:Q:42022302,0,4.160418,51.99947,529
REI-D301,HLS0232,24,Oude Landstraat 7 's-Gravenzande,NL:Q:42022002,0,4.164353,52.000419,530
REI-D301,HLS0223,25,Oude Landstraat 170 's-Gravenzande,NL:Q:42021202,0,4.170941,52.001853,531
REI-D301,HLS0229,26,Kon Julianalaan/van Heuven 's-Gravenzande aan,NL:Q:42021702,0,4.169036,52.00604,532
REI-D302,HLS0244,1,Heulweg 43B Kwintsheul,NL:Q:42026501,0,4.261825,52.019045,533
REI-D302,HLS0244,2,Heulweg 54A Kwintsheul,NL:Q:42026501,0,4.261825,52.019045,534
REI-D302,HLS0245,3,Kerkstraat/de Raaphorst Kwintsheul,NL:Q:42026601,0,4.254182,52.014756,535
REI-D302,HLS0246,4,Kerkstraat/de Raaphorst Kwintsheul,NL:Q:42026602,0,4.254327,52.014803,536
REI-D302,HLS0291,5,Middel Broekweg/Pijle Tuinenweg Naaldwijk,NL:Q:42041001,0,4.218898,51.991301,537
REI-D302,HLS0292,6,Middel Broekweg/Pijle Tuinenweg Naaldwijk,NL:Q:42041002,0,4.219524,51.991307,538
REI-D302,HLS0288,7,Secretaris Verhoefweg/Linde Naaldwijk,NL:Q:42040602,0,4.202326,51.993041,539
REI-D302,HLS0290,8,van der Hoevenstraat/Lage Woerd Naaldwijk,NL:Q:42040702,0,4.206525,51.996148,540
REI-D302,HLS0285,9,Dijkweg 56 Naaldwijk,NL:Q:42040501,0,4.21452,51.998916,541
REI-D302,HLS0243,10,Dijkweg 143 Honselersdijk,NL:Q:42024602,0,4.221426,52.003281,542
REI-D302,HLS0239,11,Dijkweg Voorbij Stationsweg Honselersdijk,NL:Q:42024102,0,4.223801,52.006595,543
REI-D302,HLS0241,12,Nieuweweg 11 Honselersdijk,NL:Q:42024202,0,4.220361,52.008943,544
REI-D302,HLS0240,13,Nieuweweg 11 Honselersdijk,NL:Q:42024201,0,4.220332,52.008933,545
REI-D302,HLS0238,14,Dijkweg Voorbij Stationsweg Honselersdijk,NL:Q:42024101,0,4.223653,52.006144,546
REI-D302,HLS0286,15,Dijkweg 56 Naaldwijk,NL:Q:42040502,0,4.214495,51.998745,547
REI-D302,HLS0281,16,Grote Woerdlaan 28 Naaldwijk,NL:Q:42040101,0,4.209037,51.999203,548
REI-D302,HLS0283,17,Grote Woerdlaan 36B Naaldwijk,NL:Q:42040401,0,4.206886,52.001815,549
REI-D302,HLS0284,18,Grote Woerdlaan/Industriestraat Naaldwijk,NL:Q:42040402,0,4.207424,52.00129,550
REI-D302,HLS0282,19,Grote Woerdlaan 23D Naaldwijk,NL:Q:42040102,0,4.209049,51.999293,551
REI-D302,HLS0289,20,van der Hoevenstraat/Lage Woerd Naaldwijk,NL:Q:42040701,0,4.206266,51.99602,552
REI-D302,HLS0287,21,Secretaris Verhoefweg/Linde Naaldwijk,NL:Q:42040601,0,4.20289,51.992076,553
REI-D302,HLS0294,22,Kruisbroekweg/Secretaris Verhoefweg Naaldwijk,NL:Q:42041302,0,4.205584,51.98875,554
REI-D302,HLS0293,23,Kruisbroekweg/Secretaris VerhoefwegNaaldwijk,NL:Q:42041301,0,4.206109,51.988719,555
REI-D303,HLS0227,1,Koningin Julianalaan/Heliotroop 's-Gravenzande,NL:Q:42021602,0,4.169648,51.993139,556
REI-D303,HLS0225,2,Koningin Julianalaan/Eikenlaan 's-Gravenzande,NL:Q:42021302,0,4.173184,51.997544,557
REI-D303,HLS0224,3,Koningin Julianalaan/Eikenlaan 's-Gravenzande,NL:Q:42021301,0,4.172801,51.997153,558
REI-D303,HLS0226,4,Koningin Julianalaan/Heliotroop 's-Gravenzande,NL:Q:42021601,0,4.169892,51.993824,559
REI-D303,HLS0120,5,M.A. de Ruyterstraat/Piet Heinstraat De Lier,NL:Q:42008802,0,4.254045,51.975231,560
REI-D303,HLS0119,6,M.A. de Ruyterstraat/Piet Heinstraat De Lier,NL:Q:42008801,0,4.25415,51.975133,561
REI-D303,HLS0123,7,Bleijenburg 37 De Lier,NL:Q:42009501,0,4.250102,51.978635,562
REI-D303,HLS0359,8,Bleijenburg 37 De Lier,NL:Q:42009502,0,4.250625,51.978676,563
REI-D303,HLS0121,9,Diepenburg/Sportlaan De Lier,NL:Q:42009401,0,4.2457,51.977721,564
REI-D303,HLS0122,10,Sportlaan/Diepenburg De Lier,NL:Q:42009402,0,4.245231,51.977276,565
REI-D303,HLS0328,11,Sportlaan/Kijckerweg De Lier,NL:Q:42071602,0,4.245839,51.973965,566
REI-D303,HLS0327,12,Sportlaan/Kijckerweg De Lier,NL:Q:42071601,0,4.245703,51.974161,567
REI-D303,HLS0009,13,Hoornseweg/Voorhaven Den Hoorn,NL:Q:42000601,0,4.332541,51.999997,568
REI-D303,HLS0382,14,Hoornseweg/Voorhaven Den Hoorn,NL:Q:42000102,0,4.32994,51.999137,569
REI-D303,HLS0383,15,Rijksstraatweg 1 Den Hoorn,NL:Q:54266300,0,4.322902,51.996863,570
REI-D303,HLS0384,16,Harnasdreef/Hooipolderweg Den Hoorn,NL:Q:54266290,0,4.322805,51.996646,571
REI-D303,HLS0323,17,Harnasdreef/Hooipolderweg Den Hoorn,NL:Q:42070202,0,4.320035,52.00045,572
REI-D303,HLS0322,18,NA,NL:Q:42070201,0,4.319988,52.000585,573
REI-D303,HLS0385,19,Harnasdreef/Aagtenland Den Hoorn,NL:Q:42076702,0,4.319833,52.002804,574
REI-D303,HLS0386,20,Harnasdreef/Aagtenland Den Hoorn,NL:Q:42076701,0,4.320165,52.00295,575
REI-D303,HLS0324,21,Harnasdreef/Noorhoorn Den Hoorn,NL:Q:42070301,0,4.31931,52.010718,576
REI-D303,HLS0325,22,Harnasdreef/Noorhoorn Den Hoorn,NL:Q:42070302,0,4.319169,52.010528,577
REI-D304,HLS0253,1,Hofsingel/Hammerdreef Maasland,NL:Q:42034302,0,4.270303,51.932545,578
REI-D304,HLS0255,2,Hofsingel/Hammerdreef Maasland,NL:Q:42034402,0,4.275285,51.93279,579
REI-D304,HLS0255,3,Hofsingel/Breeveld Maasland,NL:Q:42034402,0,4.275285,51.93279,580
REI-D304,HLS0250,4,Hofsingel/Breeveld Maasland,NL:Q:42034101,0,4.275623,51.935589,581
REI-D304,HLS0251,5,Hofsingel 47 Maasland,NL:Q:42034102,0,4.275786,51.935455,582
REI-D304,HLS0248,6,Hofsingel 47 Maasland,NL:Q:42034001,0,4.273006,51.939087,583
REI-D304,HLS0248,7,Commandeurskade 14 Maasland,NL:Q:42034001,0,4.273006,51.939087,584
REI-D304,HLS0010,8,Commandeurskade 14 Maasland,NL:Q:42000602,0,4.332602,51.99988,585
REI-D304,HLS0261,9,Oude Veiling/Kortebuurt Maasland,NL:Q:42035004,0,4.272194,51.925087,586
REI-D304,HLS0260,10,Oude Veiling/Kortebuurt Maasland,NL:Q:42035003,0,4.272119,51.92502,587
REI-D304,HLS0259,11,Oude Veiling/Kortebuurt Maasland,NL:Q:42035002,0,4.272048,51.924948,588
REI-D304,HLS0258,12,Oude Veiling/Kortebuurt Maasland,NL:Q:42035001,0,4.272159,51.925147,589
REI-D304,HLS0256,13,Kerkweg 34 Maasland,NL:Q:42034901,0,4.27017,51.92973,590
REI-D304,HLS0257,14,Kerkweg 34 Maasland,NL:Q:42034902,0,4.270272,51.929695,591
REI-D304,HLS0252,15,Hofsingel/Hammerdreef Maasland,NL:Q:42034301,0,4.270345,51.932617,592
REI-N101,HLT9584,1,Pijlkruidveld 2,NL:Q:32009584,1,4.40108165900463,52.0717987212228,593
REI-N101,HLT9585,2,Pijlkruidveld 2,NL:Q:32009585,1,4.40093323341763,52.0720473638773,594
REI-N101,HLT9586,3,Pijlkruidveld 55,NL:Q:32009586,1,4.40541711124662,52.068787764524,595
REI-N101,HLT9587,4,Pijlkruidveld 55,NL:Q:32009587,1,4.40526871997655,52.0690364128872,596
REI-N101,HLS0387,5,Laan van leidscheveen Metrostation,NL:Q:42014901,1,4.3999,52.064527,597
REI-N101,HLT9589,6,Laan van leidscheveen Metrostation,NL:Q:32009589,1,4.40058088815038,52.0649397739547,598
REI-N101,HLT9591,7,Laan van leidscheveen Busbaan,NL:Q:32009591,1,4.39519894428563,52.0605521588915,599
REI-N101,HLT9591,8,Laan van leidscheveen Busbaan,NL:Q:32009591,1,4.39519894428563,52.0605521588915,600
REI-N101,HLT9841,9,Laan van leidscheveen Busbaan,NL:Q:32009841,1,4.38854215856082,52.0551863067368,601
REI-N101,HLT9841,10,Laan van leidscheveen Busbaan,NL:Q:32009841,1,4.38854215856082,52.0551863067368,602
REI-N101,HLT9840,11,Laan van leidscheveen/Ypenburgse Stationweg,NL:Q:32009840,1,4.38912097734583,52.0555804220712,603
REI-N101,HLS0186,12,Laan van leidscheveen/Ypenburgse Stationweg,NL:Q:42017301,1,4.389089,52.055609,604
REI-N101,HLS0173,13,Ypenburgsestationsweg/Laan van Nootdorp,NL:Q:42016001,1,4.3844,52.052728,605
REI-N101,HLT9808,14,Laan van Nootdorp/Kiekendiefstraat,NL:Q:32009808,1,4.38478960112798,52.0516461486911,606
REI-N101,HLT9807,15,Laan van Nootdorp/Kiekendiefstraat,NL:Q:32009807,1,4.38469074290434,52.051503285978,607
REI-N101,HLT9809,16,Laan van Nootdorp/Kiekendiefstraat,NL:Q:32009809,1,4.384869,52.050629,608
REI-N101,HLT9813,17,Nootdorpse landingslaan 96,NL:Q:32009813,1,4.3825299978272,52.0484520886529,609
REI-N101,HLT9812,18,Nootdorpse landingslaan 96,NL:Q:32009812,1,4.38338246287131,52.0488593534543,610
REI-N101,HLT9811,19,Nootdorpse landingslaan/Sperwerksingel,NL:Q:32009811,1,4.37650195880983,52.0444382948873,611
REI-N101,HLT9810,20,Nootdorpse landingslaan/Sperwerksingel,NL:Q:32009810,1,4.37735082015087,52.0448418700634,612
REI-N101,HLT5944,21,Ypenburg Centrum,NL:Q:32005944,1,4.36853595493972,52.0391288704267,613
REI-N101,HLT5945,22,Ypenburg Centrum,NL:Q:32005945,1,4.36891194296767,52.0392330598386,614
REI-N102,HLT5946,1,Rijswijkse Landingslaan 153,NL:Q:32005946,1,4.36299352100497,52.0354353322419,615
REI-N102,HLT5947,2,Rijswijkse Landingslaan 153,NL:Q:32005947,1,4.36378922482419,52.035820676143,616
REI-N102,HLS0339,3,Brasserhoutweg/Elzenbroeklaan,NL:Q:42073402,1,4.387812,52.034429,617
REI-N102,HLS0338,4,Brasserhoutweg/Elzenbroeklaan,NL:Q:42073401,1,4.388105,52.034351,618
REI-N102,HLT5940,5,Laan van Hoornwijk 260,NL:Q:32005940,1,4.36783926710515,52.0407609622897,619
REI-N102,HLT5940,6,Laan van Hoornwijk 260,NL:Q:32005940,1,4.36783926710515,52.0407609622897,620
REI-N102,HLT5941,7,Laan van Hoornwijk 260,NL:Q:32005941,1,4.36743733488465,52.0411287183752,621
REI-N102,HLT5941,8,Laan van Hoornwijk 260,NL:Q:32005941,1,4.36743733488465,52.0411287183752,622
REI-N102,HLT5938,9,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005938,1,4.3615932837446,52.0440739277502,623
REI-N102,HLT5939,10,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005939,1,4.36031850539207,52.044868213384,624
REI-N102,HLT5937,11,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005937,1,4.35233259526228,52.0482090258573,625
REI-N102,HLT5936,12,Laan van Hoornwijk/Laan van Ypenburg,NL:Q:32005936,1,4.35280559065153,52.048052673653,626
REI-N102,HLS0168,13,Laan van hoornwijk/Laan van Zuidhorn,NL:Q:42015801,1,4.352741,52.047906,627
REI-N102,HLT0906,14,Scheveningseweg/Frankenslag,NL:Q:32000906,1,4.28167144043432,52.0998758451442,628
REI-N102,HLT0907,15,Scheveningseweg/Frankenslag,NL:Q:32000907,1,4.28184197331151,52.0995644838139,629
REI-N102,HLT0723,16,Scheveningseweg 249,NL:Q:32000723,1,4.27914374915143,52.1019367627641,630
REI-N102,HLT0722,17,Scheveningseweg 249,NL:Q:32000722,1,4.27932271109937,52.1016326303442,631
REI-N102,HLT0716,18,Duinstraat 25,NL:Q:32000716,1,4.27392447645498,52.1015287836448,632
REI-N102,HLT0717,19,Duinstraat 25,NL:Q:32000717,1,4.27371902070202,52.1016904376426,633
REI-N102,HLT0710,20,Jacob pronkstraat 158,NL:Q:32000710,1,4.270935,52.104211,634
REI-N102,HLT0711,21,Jacob pronkstraat 158,NL:Q:32000711,1,4.27093,52.104436,635
REI-N102,HLT0736,22,Jacob pronkstraat 158,NL:Q:32000736,1,4.271254,52.106075,636
REI-N102,HLT0701,23,Jacob pronkstraat 158,NL:Q:32000701,1,4.270413,52.106426,637
REI-N103,HLT0221,1,Gentsestraat 85,NL:Q:32000221,1,4.29012867864292,52.1105794052888,638
REI-N103,HLT0745,2,Jurriaan Kokstraat 238,NL:Q:32000745,1,4.2644454550736,52.0928347556753,639
REI-N103,HLT0746,3,Jurriaan Kokstraat 238,NL:Q:32000746,1,4.27673247155075,52.1039382008905,640
REI-N103,HLT0715,4,Jurian kokstraat 292,NL:Q:32000715,1,4.27702886179348,52.1044182310727,641
REI-N103,HLT0714,5,Jurian kokstraat 292,NL:Q:32000714,1,4.2767961160547,52.104092290617,642
REI-N103,HLT0708,6,Circusplein 50,NL:Q:32000708,1,4.28437524751412,52.1102425459662,643
REI-N103,HLT0708,7,Circusplein 50,NL:Q:32000708,1,4.28437524751412,52.1102425459662,644
REI-N103,HLT0728,8,Nieuwe parklaan 101,NL:Q:32000728,1,4.28898094852457,52.1075265829005,645
REI-N103,HLT0729,9,Nieuwe parklaan 101,NL:Q:32000729,1,4.289415872569,52.1073999838487,646
REI-N103,HLT0303,10,Nieuwe parklaan 48C,NL:Q:32000303,1,4.297212,52.101751,647
REI-N103,HLT0304,11,Nieuwe parklaan 48C,NL:Q:32000304,1,4.297435,52.101565,648
REI-N103,HLT0602,12,George Maduroplein 1,NL:Q:32000602,1,4.29986355533555,52.0993685632631,649
REI-N103,HLT0601,13,Koninginnegracht/Dokter Aletta Jacobsweg,NL:Q:32000601,1,4.30155820385778,52.0986016936277,650
REI-N103,HLT0601,14,Koninginnegracht/Dokter Aletta Jacobsweg,NL:Q:32000601,1,4.30155820385778,52.0986016936277,651
REI-N103,HLT0505,15,Koninginnegracht 101,NL:Q:32000505,1,4.30769222493858,52.0948443323932,652
REI-N103,HLT0506,16,Koninginnegracht 101,NL:Q:32000506,1,4.30794017014534,52.0947297501334,653
REI-N103,HLT0513,17,Koninginnegracht 78,NL:Q:32000513,1,4.30954656868491,52.0928694036857,654
REI-N103,HLT0514,18,Koninginnegracht 76,NL:Q:32000514,1,4.31008613499564,52.0920374865939,655
REI-N103,HLT0519,19,Koninginnegracht 40,NL:Q:32000519,1,4.31178690655662,52.0901285346242,656
REI-N103,HLT0520,20,Koninginnegracht 34,NL:Q:32000520,1,4.31229599981853,52.0893832521457,657
REI-N103,HLT2309,21,Koninginnegracht 16,NL:Q:32002309,1,4.31382369622152,52.0877102624311,658
REI-N103,HLT2310,22,Koninginnegracht 12,NL:Q:32002310,1,4.31426498328405,52.0869547341402,659
REI-N104,HLT2811,1,Prinsessegracht 15,NL:Q:32002811,1,4.31734915860445,52.083558073147,660
REI-N104,HLT2810,2,Prinsessegracht 15,NL:Q:32002810,1,4.31736824984819,52.0837114593602,661
REI-N104,HLT2813,3,Korte Voorhout 20,NL:Q:32002813,1,4.31733790239615,52.0830528043866,662
REI-N104,HLT2813,4,Korte Voorhout 20,NL:Q:32002813,1,4.31733790239615,52.0830528043866,663
REI-N104,HLT2812,5,Korte Voorhout 20,NL:Q:32002812,1,4.3163750332017,52.0828058564601,664
REI-N104,HLT2812,6,Korte Voorhout 20,NL:Q:32002812,1,4.3163750332017,52.0828058564601,665
REI-N104,HLS0360,7,Benoordenhoutseweg/Boslaan,NL:Q:54000470,1,4.321719,52.088295,666
REI-N104,HLT0439,8,Willem Witsenplein 1,NL:Q:32000439,1,4.330236,52.092803,667
REI-N104,HLT0438,9,Van Alkemadelaan 2,NL:Q:32000438,1,4.329167,52.093584,668
REI-N104,HLT2519,10,Hofzichtlaan 56,NL:Q:32002519,1,4.36288593399291,52.0945454385136,669
REI-N104,HLT2520,11,Hofzichtlaan 56,NL:Q:32002520,1,4.36279290045964,52.0951377020723,670
REI-N104,HLT2525,12,Hofzichtlaan/Aegonplein,NL:Q:32002525,1,4.36803102482951,52.0909152297587,671
REI-N104,HLT2526,13,Hofzichtlaan/Aegonplein,NL:Q:32002526,1,4.36879040556101,52.0910287047263,672
REI-N104,HLT2521,14,Hofzichtlaan/Hongarenburg,NL:Q:32002521,1,4.36506602617349,52.0920416680614,673
REI-N104,HLT2522,15,Hofzichtlaan 172,NL:Q:32002522,1,4.36573946932326,52.0918975752354,674
REI-N104,HLT2523,16,Hofzichtlaan/Margarethaland,NL:Q:32002523,1,4.36562504886372,52.091810606989,675
REI-N104,HLT2524,17,Hofzichtlaan/Margarethaland,NL:Q:32002524,1,4.36574202158891,52.0915680278867,676
REI-N104,HLT2518,18,Het kleine Looi/Hofzichtlaan,NL:Q:32002518,1,4.36289367323312,52.0939925896036,677
REI-N104,HLT2517,19,Het kleine Looi/Hofzichtlaan,NL:Q:32002517,1,4.36240190855515,52.0938976787201,678
REI-N104,HLT2516,20,Het kleine Looi 298,NL:Q:32002516,1,4.35793909224011,52.091800926339,679
REI-N104,HLT2515,21,Het kleine Looi 298,NL:Q:32002515,1,4.35840345485228,52.091914577573,680
REI-N104,HLT2514,22,Het kleine Looi 104,NL:Q:32002514,1,4.35293390542202,52.0893300948049,681
REI-N104,HLT2513,23,Het kleine Looi 104,NL:Q:32002513,1,4.35342118759189,52.0894527779183,682
REI-N104,HLT2510,24,Het kleine Looi/Carel Reinierszkade,NL:Q:32002510,1,4.34790588821244,52.086906575114,683
REI-N104,HLT2509,25,Het kleine Looi/Carel Reinierszkade,NL:Q:32002509,1,4.3483229271698,52.0869835998626,684
REI-N105,HLT2651,1,Stuyvesantplein 59,NL:Q:32002651,1,4.34291373504856,52.0846255622465,685
REI-N105,HLT2652,2,Juliana van Stoberglaan 199,NL:Q:32002652,1,4.34268327576853,52.0843570138628,686
REI-N105,HLT2651,3,Stuyvesantplein 59,NL:Q:32002651,1,4.34291373504856,52.0846255622465,687
REI-N105,HLT2652,4,Juliana van Stoberglaan 199,NL:Q:32002652,1,4.34268327576853,52.0843570138628,688
REI-N105,HLT2647,5,Juliana van Stoberglaan 125,NL:Q:32002647,1,4.33814844044995,52.0838333462168,689
REI-N105,HLT2647,6,Juliana van Stoberglaan 125,NL:Q:32002647,1,4.33814844044995,52.0838333462168,690
REI-N105,HLT2648,7,Juliana van Stoberglaan 125,NL:Q:32002648,1,4.33918587811744,52.0839475202033,691
REI-N105,HLT2648,8,Juliana van Stoberglaan 125,NL:Q:32002648,1,4.33918587811744,52.0839475202033,692
REI-N105,HLT2655,9,Laan van Nieuw Oost Indië 275,NL:Q:32002655,1,4.34239,52.081648,693
REI-N105,HLT2656,10,Laan van Nieuw Oost Indië 275,NL:Q:32002656,1,4.34224,52.081827,694
REI-N105,HLT2698,11,Anna van Hannoverstraat 4,NL:Q:32002698,1,4.343995,52.079775,695
REI-N105,HLT2659,12,Laan van Nieuw Oost Indië 293,NL:Q:32002659,1,4.3450887520639,52.0794410241374,696
REI-N105,HLT2659,13,Laan van Nieuw Oost Indië 293,NL:Q:32002659,1,4.3450887520639,52.0794410241374,697
REI-N105,HLT2658,14,Laan van Nieuw Oost Indië 293,NL:Q:32002658,1,4.34522409173583,52.0791429870559,698
REI-N105,HLT2658,15,Laan van Nieuw Oost Indië 293,NL:Q:32002658,1,4.34522409173583,52.0791429870559,699
REI-N105,HLT3359,16,Lozerlaan 1274,NL:Q:32003359,1,4.25429952598057,52.0350887372042,700
REI-N105,HLT3358,17,Lozerlaan 1274,NL:Q:32003358,1,4.25392120665028,52.0349639608496,701
REI-N105,HLT3364,18,Lozerlaan 1761,NL:Q:32003364,1,4.25748128377907,52.0318343850798,702
REI-N105,HLT3363,19,Lozerlaan 1761,NL:Q:32003363,1,4.25706572185834,52.0317204523385,703
REI-N105,HLT3372,20,Vrederustlaan Hofstedepad,NL:Q:32003372,1,4.26564842466535,52.0407195469103,704
REI-N105,HLT3373,21,Vrederustlaan Hofstedepad,NL:Q:32003373,1,4.2659705862734,52.0403690003177,705
REI-N105,HLT3314,22,Vrederustlaan 53,NL:Q:32003314,1,4.26378412929844,52.0418977585255,706
REI-N105,HLT3313,23,Vrederustlaan 53,NL:Q:32003313,1,4.26373743228082,52.0420880389415,707
REI-N105,HLT3303,24,Vrederustlaan 123,NL:Q:32003303,1,4.26848260954303,52.0385454073903,708
REI-N105,HLT3302,25,Vrederustlaan 123,NL:Q:32003302,1,4.26812718957008,52.0389596616921,709
REI-N106,HLT0936,1,Eisenhowerlaan 77,NL:Q:32000936,1,4.281863,52.093833,710
REI-N106,HLT0937,2,Eisenhowerlaan 77,NL:Q:32000937,1,4.281185,52.093512,711
REI-N106,HLT0938,3,Rooseveltplantsoen 3,NL:Q:32000938,1,4.285671,52.095622,712
REI-N106,HLT0939,4,Rooseveltplantsoen 3,NL:Q:32000939,1,4.285295,52.095492,713
