ID_MAXIMO,first_order,n_visits,Route,Order,Name,Dova_code,Night_shift,longitude,latitude,ID,abri,Service_time
HLS0360,7,1,REI-N104,1,Benoordenhoutseweg/Boslaan,NL:Q:54000470,1,4.321719,52.088295,624,0,10
HLT0438,9,1,REI-N104,2,Van Alkemadelaan 2,NL:Q:32000438,1,4.329167,52.093584,625,1,20
HLT0439,8,1,REI-N104,3,Willem Witsenplein 1,NL:Q:32000439,1,4.330236,52.092803,626,1,20
HLT2509,25,1,REI-N104,4,Het kleine Looi/Carel Reinierszkade,NL:Q:32002509,1,4.3483229271698,52.0869835998626,627,1,20
HLT2510,24,1,REI-N104,5,Het kleine Looi/Carel Reinierszkade,NL:Q:32002510,1,4.34790588821244,52.086906575114,628,1,20
HLT2513,23,1,REI-N104,6,Het kleine Looi 104,NL:Q:32002513,1,4.35342118759189,52.0894527779183,629,1,20
HLT2514,22,1,REI-N104,7,Het kleine Looi 104,NL:Q:32002514,1,4.35293390542202,52.0893300948049,630,1,20
HLT2515,21,1,REI-N104,8,Het kleine Looi 298,NL:Q:32002515,1,4.35840345485228,52.091914577573,631,0,10
HLT2516,20,1,REI-N104,9,Het kleine Looi 298,NL:Q:32002516,1,4.35793909224011,52.091800926339,632,1,20
HLT2517,19,1,REI-N104,10,Het kleine Looi/Hofzichtlaan,NL:Q:32002517,1,4.36240190855515,52.0938976787201,633,0,10
HLT2518,18,1,REI-N104,11,Het kleine Looi/Hofzichtlaan,NL:Q:32002518,1,4.36289367323312,52.0939925896036,634,1,20
HLT2519,10,1,REI-N104,12,Hofzichtlaan 56,NL:Q:32002519,1,4.36288593399291,52.0945454385136,635,0,10
HLT2520,11,1,REI-N104,13,Hofzichtlaan 56,NL:Q:32002520,1,4.36279290045964,52.0951377020723,636,1,20
HLT2521,14,1,REI-N104,14,Hofzichtlaan/Hongarenburg,NL:Q:32002521,1,4.36506602617349,52.0920416680614,637,0,10
HLT2522,15,1,REI-N104,15,Hofzichtlaan 172,NL:Q:32002522,1,4.36573946932326,52.0918975752354,638,1,20
HLT2523,16,1,REI-N104,16,Hofzichtlaan/Margarethaland,NL:Q:32002523,1,4.36562504886372,52.091810606989,639,1,20
HLT2524,17,1,REI-N104,17,Hofzichtlaan/Margarethaland,NL:Q:32002524,1,4.36574202158891,52.0915680278867,640,1,20
HLT2525,12,1,REI-N104,18,Hofzichtlaan/Aegonplein,NL:Q:32002525,1,4.36803102482951,52.0909152297587,641,0,10
HLT2526,13,1,REI-N104,19,Hofzichtlaan/Aegonplein,NL:Q:32002526,1,4.36879040556101,52.0910287047263,642,1,20
HLT2810,2,1,REI-N104,20,Prinsessegracht 15,NL:Q:32002810,1,4.31736824984819,52.0837114593602,643,1,20
HLT2811,1,1,REI-N104,21,Prinsessegracht 15,NL:Q:32002811,1,4.31734915860445,52.083558073147,644,1,20
HLT2812,5,2,REI-N104,22,Korte Voorhout 20,NL:Q:32002812,1,4.3163750332017,52.0828058564601,645,0,15
HLT2813,3,2,REI-N104,23,Korte Voorhout 20,NL:Q:32002813,1,4.31733790239615,52.0830528043866,646,1,35
HLT2647,5,2,REI-N105,1,Juliana van Stoberglaan 125,NL:Q:32002647,1,4.33814844044995,52.0838333462168,647,1,35
HLT2648,7,2,REI-N105,2,Juliana van Stoberglaan 125,NL:Q:32002648,1,4.33918587811744,52.0839475202033,648,1,35
HLT2651,1,2,REI-N105,3,Stuyvesantplein 59,NL:Q:32002651,1,4.34291373504856,52.0846255622465,649,1,35
HLT2652,2,2,REI-N105,4,Juliana van Stoberglaan 199,NL:Q:32002652,1,4.34268327576853,52.0843570138628,650,1,35
HLT2655,9,1,REI-N105,5,Laan van Nieuw Oost Indië 275,NL:Q:32002655,1,4.34239,52.081648,651,1,20
HLT2656,10,1,REI-N105,6,Laan van Nieuw Oost Indië 275,NL:Q:32002656,1,4.34224,52.081827,652,1,20
HLT2658,14,2,REI-N105,7,Laan van Nieuw Oost Indië 293,NL:Q:32002658,1,4.34522409173583,52.0791429870559,653,1,35
HLT2659,12,2,REI-N105,8,Laan van Nieuw Oost Indië 293,NL:Q:32002659,1,4.3450887520639,52.0794410241374,654,1,35
HLT2698,11,1,REI-N105,9,Anna van Hannoverstraat 4,NL:Q:32002698,1,4.343995,52.079775,655,1,20
HLT3302,25,1,REI-N105,10,Vrederustlaan 123,NL:Q:32003302,1,4.26812718957008,52.0389596616921,656,1,20
HLT3303,24,1,REI-N105,11,Vrederustlaan 123,NL:Q:32003303,1,4.26848260954303,52.0385454073903,657,0,10
HLT3313,23,1,REI-N105,12,Vrederustlaan 53,NL:Q:32003313,1,4.26373743228082,52.0420880389415,658,1,20
HLT3314,22,1,REI-N105,13,Vrederustlaan 53,NL:Q:32003314,1,4.26378412929844,52.0418977585255,659,1,20
HLT3358,17,1,REI-N105,14,Lozerlaan 1274,NL:Q:32003358,1,4.25392120665028,52.0349639608496,660,1,20
HLT3359,16,1,REI-N105,15,Lozerlaan 1274,NL:Q:32003359,1,4.25429952598057,52.0350887372042,661,1,20
HLT3363,19,1,REI-N105,16,Lozerlaan 1761,NL:Q:32003363,1,4.25706572185834,52.0317204523385,662,0,10
HLT3364,18,1,REI-N105,17,Lozerlaan 1761,NL:Q:32003364,1,4.25748128377907,52.0318343850798,663,0,10
HLT3372,20,1,REI-N105,18,Vrederustlaan Hofstedepad,NL:Q:32003372,1,4.26564842466535,52.0407195469103,664,1,20
HLT3373,21,1,REI-N105,19,Vrederustlaan Hofstedepad,NL:Q:32003373,1,4.2659705862734,52.0403690003177,665,1,20
HLT0901,13,1,REI-N106,1,Scholstraat 2,NL:Q:32000901,1,4.27187,52.096589,666,1,20
HLT0902,14,1,REI-N106,2,Scholstraat 2,NL:Q:32000902,1,4.271524,52.096414,667,1,20
HLT0913,15,1,REI-N106,3,van Boetzelaerlaan 132,NL:Q:32000913,1,4.271159,52.091171,668,1,20
HLT0914,16,1,REI-N106,4,van Boetzelaerlaan 132,NL:Q:32000914,1,4.271136,52.091485,669,1,20
HLT0915,7,1,REI-N106,5,Statenlaan 41B,NL:Q:32000915,1,4.27560303701332,52.092779778757,670,1,20
HLT0916,8,1,REI-N106,6,Statenlaan 50,NL:Q:32000916,1,4.27612449659464,52.0926908743348,671,0,10
HLT0923,17,1,REI-N106,7,van Boetzelaerlaan 30,NL:Q:32000923,1,4.272191,52.088385,672,1,20
HLT0924,18,1,REI-N106,8,van Boetzelaerlaan 30,NL:Q:32000924,1,4.272281,52.088323,673,1,20
HLT0934,11,1,REI-N106,9,Doornstraat 401,NL:Q:32000934,1,4.27365986825458,52.0981172509537,674,1,20
HLT0935,12,1,REI-N106,10,Doornstraat 401,NL:Q:32000935,1,4.27410226413704,52.0983169833286,675,0,10
HLT0936,1,1,REI-N106,11,Eisenhowerlaan 77,NL:Q:32000936,1,4.281863,52.093833,676,1,20
HLT0937,2,1,REI-N106,12,Eisenhowerlaan 77,NL:Q:32000937,1,4.281185,52.093512,677,1,20
HLT0938,3,1,REI-N106,13,Rooseveltplantsoen 3,NL:Q:32000938,1,4.285671,52.095622,678,1,20
HLT0939,4,1,REI-N106,14,Rooseveltplantsoen 3,NL:Q:32000939,1,4.285295,52.095492,679,1,20
HLT0943,9,1,REI-N106,15,Statenlaan 100,NL:Q:32000943,1,4.272585,52.094842,680,0,10
HLT0944,10,1,REI-N106,16,Statenlaan 100,NL:Q:32000944,1,4.278274,52.090842,681,0,10
HLT1101,20,1,REI-N106,17,Conradkade/President Kennedylaan,NL:Q:32001101,1,4.27374836603618,52.0855230992057,682,1,20
HLT1102,19,1,REI-N106,18,Conradkade/President Kennedylaan,NL:Q:32001102,1,4.27369500341085,52.0858280246506,683,1,20
HLT1104,6,1,REI-N106,19,Stadhouderslaan 80,NL:Q:32001104,1,4.279698,52.088707,684,0,10
HLT1105,5,1,REI-N106,20,Stadhouderslaan 80,NL:Q:32001105,1,4.279604,52.088976,685,0,10
HLT3809,5,2,REI-N107,1,Oudemansstraat 36,NL:Q:32003809,1,4.32524265914755,52.0630281963993,686,1,35
HLT3810,7,2,REI-N107,2,Oudemansstraat 36,NL:Q:32003810,1,4.32528575643065,52.0626870123569,687,1,35
HLT3815,19,1,REI-N107,3,Jan van der Heijdenstraat 11,NL:Q:32003815,1,4.33305958799996,52.059802232434,688,0,10
HLT3817,15,1,REI-N107,4,Gouverneurslaan 611,NL:Q:32003817,1,4.31599889670209,52.0565463746996,689,1,20
HLT3818,16,1,REI-N107,5,Gouverneurslaan 666,NL:Q:32003818,1,4.31550825469012,52.0562602564394,690,1,20
HLT3821,13,1,REI-N107,6,Gouverneurslaan 353,NL:Q:32003821,1,4.32217594235125,52.0587695020662,691,1,20
HLT3822,14,1,REI-N107,7,Gouverneurslaan 353,NL:Q:32003822,1,4.32265214318721,52.0588305620621,692,1,20
HLT3823,9,2,REI-N107,8,Oudemansstraat 206,NL:Q:32003823,1,4.32652077388306,52.0614648822821,693,0,15
HLT3824,11,2,REI-N107,9,Oudemansstraat 206,NL:Q:32003824,1,4.32693038994864,52.0608564358272,694,0,15
HLT3837,20,1,REI-N107,10,Rijswijkseweg 674,NL:Q:32003837,1,4.33455949425791,52.0602806790703,695,1,20
HLT3839,1,2,REI-N107,11,Leeghwaterplein 27,NL:Q:32003839,1,4.32147481602882,52.0663730395546,696,1,35
HLT3840,3,2,REI-N107,12,Leeghwaterplein 27,NL:Q:32003840,1,4.32183853742751,52.0659206000349,697,1,35
HLT3841,17,1,REI-N107,13,Hildebrandstraat 44,NL:Q:32003841,1,4.311701,52.055826,698,0,10
HLT3842,18,1,REI-N107,14,Hildebrandstraat 44,NL:Q:32003842,1,4.312078,52.05592,699,0,10
HLT2601,5,1,REI-N108,1,Rijnstraat 8,NL:Q:32002601,1,4.32307144417475,52.0809833848939,700,1,20
HLT2602,6,2,REI-N108,2,Rijnstraat 8,NL:Q:32002602,1,4.32340118909617,52.080549461827,701,1,35
HLT3609,19,1,REI-N108,3,Erasmusweg 786,NL:Q:32003609,1,4.29084923299252,52.0453426202389,702,0,10
HLT3610,18,1,REI-N108,4,Erasmusweg 786,NL:Q:32003610,1,4.29036879326267,52.0452110950404,703,0,10
HLT3614,20,1,REI-N108,5,Erasmusweg 618,NL:Q:32003614,1,4.29351085667194,52.0467632262521,704,0,10
HLT3615,21,1,REI-N108,6,Erasmusweg 600,NL:Q:32003615,1,4.29385597877335,52.0470724294388,705,0,10
HLT3813,3,1,REI-N108,7,Rijswijkseweg 127,NL:Q:32003813,1,4.33027223658478,52.0646290412442,706,1,20
HLT3814,4,1,REI-N108,8,Rijswijkseweg 362,NL:Q:32003814,1,4.32972266941567,52.0656724034642,707,1,20
HLT3827,2,1,REI-N108,9,Rijswijkseweg 281,NL:Q:32003827,1,4.33216043901418,52.06283193982,708,1,20
HLT3828,1,1,REI-N108,10,Rijswijkseweg 327,NL:Q:32003828,1,4.33275974011202,52.0619849391485,709,1,20
HLT4005,11,1,REI-N108,11,Laan van Wateringse Veld 1075,NL:Q:32004005,1,4.29406798240413,52.0229359150097,710,1,20
HLT4006,16,1,REI-N108,12,Laan van Wateringse Veld 1072,NL:Q:32004006,1,4.29453479238839,52.0218975389346,711,1,20
HLT4009,9,1,REI-N108,13,Laan van Wateringse Veld 541,NL:Q:32004009,1,4.28602077631706,52.0312897728364,712,1,20
HLT4010,8,1,REI-N108,14,Laan van Wateringse Veld 541,NL:Q:32004010,1,4.28596109888534,52.0316424774166,713,1,20
HLT4011,17,1,REI-N108,15,Laan van Wateringse Veld 925,NL:Q:32004011,1,4.28982039964988,52.0266348634339,714,0,10
HLT4012,10,1,REI-N108,16,Laan van Wateringse Veld 925,NL:Q:32004012,1,4.29014572974832,52.0265003664939,715,1,20
HLT4013,12,1,REI-N108,17,Middenweg 216,NL:Q:32004013,1,4.29621953295921,52.0199652764202,716,1,20
HLT4014,15,1,REI-N108,18,Middenweg 216,NL:Q:32004014,1,4.2950268023853,52.019644995871,717,1,20
HLT6019,14,1,REI-N108,19,Turfschipper,NL:Q:32006019,1,4.2897112443319,52.0172200280674,718,0,10
HLT6022,13,1,REI-N108,20,Turfschipper,NL:Q:32006022,1,4.28964684804139,52.017251181669,719,0,10
HLT3419,19,1,REI-N109,1,Leyweg 785,NL:Q:32003419,1,4.27874724633745,52.0466957678033,720,1,20
HLT3420,20,1,REI-N109,2,Leyweg 785,NL:Q:32003420,1,4.27898245551016,52.0467214789497,721,1,20
HLT3424,15,2,REI-N109,3,Melis Stokelaan 938,NL:Q:32003424,1,4.28273455452311,52.0480717506776,722,1,35
HLT3425,17,2,REI-N109,4,Melis Stokelaan 938,NL:Q:32003425,1,4.283525971448,52.0484351306379,723,1,35
HLT3603,13,1,REI-N109,5,Melis Stokelaan 506,NL:Q:32003603,1,4.29208318971726,52.0529969284187,724,0,10
HLT3604,14,1,REI-N109,6,Melis Stokelaan 506,NL:Q:32003604,1,4.29133029850567,52.0526982889198,725,1,20
HLT3607,7,1,REI-N109,7,Melis Stokelaan 131,NL:Q:32003607,1,4.29902976372799,52.0554271168112,726,0,10
HLT3608,8,1,REI-N109,8,Anna Bijnslaan 162,NL:Q:32003608,1,4.30040591078417,52.0558002761432,727,0,10
HLT3618,2,1,REI-N109,9,Erasmusweg/Middachtenweg,NL:Q:32003618,1,4.29934254326166,52.0498752887279,728,0,10
HLT3619,1,1,REI-N109,10,Erasmusweg 230,NL:Q:32003619,1,4.29893869670523,52.0497852930612,729,0,10
HLT3620,4,1,REI-N109,11,Erasmusweg 68,NL:Q:32003620,1,4.303119029258,52.0518907196246,730,0,10
HLT3621,3,1,REI-N109,12,Erasmusweg 100,NL:Q:32003621,1,4.30339390109792,52.0521629642449,731,0,10
HLT3626,5,1,REI-N109,13,Erasmusweg 2,NL:Q:32003626,1,4.3076566884411,52.0546139891587,732,1,20
HLT3627,6,1,REI-N109,14,Erasmusweg 2,NL:Q:32003627,1,4.30723747248177,52.054410052984,733,0,10
HLT3701,10,1,REI-N109,15,Fruitweg 20,NL:Q:32003701,1,4.3056171224461,52.0584603956626,734,1,20
HLT3702,9,1,REI-N109,16,Fruitweg 23,NL:Q:32003702,1,4.30702172293672,52.0593523899421,735,1,20
HLT3803,11,1,REI-N109,17,Calandstraat 1,NL:Q:32003803,1,4.31359887592858,52.0628599398347,736,1,20
HLT3804,12,1,REI-N109,18,Calandstraat 12,NL:Q:32003804,1,4.31359134850555,52.0632052825472,737,1,20
HLT3327,15,1,REI-N110,1,Melis Stokezijde/de Dreef,NL:Q:32003327,1,4.25744600027258,52.0348160890285,738,0,10
HLT3328,14,1,REI-N110,2,Melis Stokezijde/de Dreef,NL:Q:32003328,1,4.257033,52.034568,739,0,10
HLT3329,13,1,REI-N110,3,Melis Stokezijde/de Dreef,NL:Q:32003329,1,4.25799218077801,52.0350047899301,740,0,10
HLT3330,12,1,REI-N110,4,Melis Stokelaan/Beresteinlaan,NL:Q:32003330,1,4.26093593488453,52.0366695771023,741,1,20
HLT3331,11,1,REI-N110,5,Melis Stokelaan 2478,NL:Q:32003331,1,4.26196712673877,52.0371046139345,742,1,20
HLT3333,10,1,REI-N110,6,Melis Stokelaan 2068A,NL:Q:32003333,1,4.26631248464991,52.0395317235399,743,1,20
HLT3334,9,1,REI-N110,7,Melis Stokelaan 1936,NL:Q:32003334,1,4.26740300334122,52.0399888500646,744,1,20
HLT3335,8,1,REI-N110,8,Melis Stokelaan 1189,NL:Q:32003335,1,4.26963416873171,52.041175012033,745,0,10
HLT3336,7,1,REI-N110,9,Melis Stokelaan 1189,NL:Q:32003336,1,4.26914690343151,52.041023555465,746,0,10
HLT3401,20,2,REI-N110,10,Meppelweg 901,NL:Q:32003401,1,4.26255660294023,52.0501378329532,747,1,35
HLT3402,22,2,REI-N110,11,Meppelweg 901,NL:Q:32003402,1,4.26202096190482,52.0500446242387,748,1,35
HLT3403,16,2,REI-N110,12,Zuidwoldestraat 40,NL:Q:32003403,1,4.26617699594688,52.0529202544227,749,1,35
HLT3404,18,2,REI-N110,13,Zuidwoldestraat 40,NL:Q:32003404,1,4.26601278824935,52.0527236326718,750,1,35
HLT3417,4,1,REI-N110,14,Melis Stokelaan 1590,NL:Q:32003417,1,4.27599438015277,52.0444460432458,751,1,20
HLT3418,3,1,REI-N110,15,Melis Stokelaan 1590,NL:Q:32003418,1,4.27603769455135,52.044580386111,752,1,20
HLT3426,1,1,REI-N110,16,Leyweg 1410,NL:Q:32003426,1,4.28320930982892,52.0432076915725,753,1,20
HLT3427,2,1,REI-N110,17,Leyweg 993,NL:Q:32003427,1,4.28323497998198,52.0433324548764,754,1,20
HLT3442,5,1,REI-N110,18,Dedemsvaartweg 1125,NL:Q:32003442,1,4.27768263924243,52.0413212582628,755,1,20
HLT3443,6,1,REI-N110,19,Dedemsvaartweg 1023,NL:Q:32003443,1,4.2766803436157,52.0419446233877,756,1,20
HLT1601,13,1,REI-N111,1,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001601,1,4.23575296409578,52.0488576045957,757,0,10
HLT1602,14,1,REI-N111,2,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001602,1,4.2368439821042,52.0490084966219,758,0,10
HLT1606,16,1,REI-N111,3,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001606,1,4.23631434823904,52.0488599187006,759,0,10
HLT1607,15,1,REI-N111,4,Kraayensteinlaan/Margharetha van Hennebergweg,NL:Q:32001607,1,4.23628378233782,52.0489009473109,760,0,10
HLT1708,19,2,REI-N111,5,Lippe-Biesterfeldweg 81,NL:Q:32001708,1,4.23928416700908,52.0540831731226,761,1,35
HLT1712,17,2,REI-N111,6,A. Petersweg 53,NL:Q:32001712,1,4.23838392748088,52.050754794459,762,1,35
HLT1805,22,1,REI-N111,7,Pisuissestraat 5,NL:Q:32001805,1,4.22800833751241,52.0571403886835,763,1,20
HLT1806,23,1,REI-N111,8,Pisuissestraat/Beethovenlaan,NL:Q:32001806,1,4.22783969024404,52.0574587330576,764,1,20
HLT1818,21,1,REI-N111,9,Pisuissestraat 7,NL:Q:32001818,1,4.23313537377233,52.0545372303567,765,1,20
HLT3305,9,2,REI-N111,10,Meppelweg 1391,NL:Q:32003305,1,4.24989225427237,52.0425275307326,766,1,35
HLT3306,8,1,REI-N111,11,Meppelweg 1391,NL:Q:32003306,1,4.24939624277494,52.0423708252707,767,1,20
HLT3309,7,1,REI-N111,12,Meppelweg 1381,NL:Q:32003309,1,4.2549644410696,52.0458960211795,768,1,20
HLT3310,5,2,REI-N111,13,Meppelweg 1381,NL:Q:32003310,1,4.25545308741932,52.0460580252304,769,1,35
HLT3311,1,2,REI-N111,14,Meppelweg/Meppelrade,NL:Q:32003311,1,4.25857683441811,52.0480386005468,770,1,35
HLT3312,3,2,REI-N111,15,Meppelweg/Meppelrade,NL:Q:32003312,1,4.25808669773781,52.0478765954369,771,1,35
HLT3350,11,2,REI-N111,16,Jaap Edenweg/Lozerlaan,NL:Q:32003350,1,4.24553399940945,52.0396574341117,772,1,35
HLT1213,10,2,REI-N112,1,Laan van Meerdervoort 750,NL:Q:32001213,1,4.2570446250078,52.071423691742,773,1,35
HLT1214,12,2,REI-N112,2,Laan van Meerdervoort 750,NL:Q:32001214,1,4.2556172967802,52.0709929044583,774,1,35
HLT1217,8,2,REI-N112,3,Laan van Meerdervoort 616,NL:Q:32001217,1,4.26137550602631,52.0731559690043,775,1,35
HLT1218,6,2,REI-N112,4,Laan van Meerdervoort 616,NL:Q:32001218,1,4.26182069866891,52.0732024711428,776,1,35
HLT1419,21,2,REI-N112,5,Savornin Lohmanplein 1,NL:Q:32001419,1,4.24618517285835,52.0672991695512,777,1,35
HLT1420,19,2,REI-N112,6,Savornin Lohmanplein 1,NL:Q:32001420,1,4.2453926446036,52.0671494642636,778,1,35
HLT1428,18,1,REI-N112,7,Savornin Lohmanplein 5,NL:Q:32001428,1,4.24575758939678,52.0678802003115,779,1,20
HLT1709,2,1,REI-N112,8,Burgemeester Hovylaan 43,NL:Q:32001709,1,4.24148559810765,52.05529024944,780,1,20
HLT1710,1,1,REI-N112,9,Burgemeester Hovylaan 43,NL:Q:32001710,1,4.24185053033057,52.0553315532249,781,1,20
HLT1810,3,1,REI-N112,10,Oude haagweg 42,NL:Q:32001810,1,4.2456756492149,52.0565714122458,782,1,20
HLT1811,4,1,REI-N112,11,Oude haagweg 42,NL:Q:32001811,1,4.24689393187354,52.0568295122685,783,1,20
HLT1824,5,1,REI-N112,12,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001824,1,4.24566591148049,52.0566195539631,784,1,20
HLT1903,14,2,REI-N112,13,Laan van Meerdervoort 810,NL:Q:32001903,1,4.25179505688689,52.0694082390614,785,1,35
HLT1904,16,2,REI-N112,14,Laan van Meerdervoort 857,NL:Q:32001904,1,4.25126629398199,52.0693231394355,786,0,15
HLT1415,4,1,REI-N113,1,Laan van Meerdervoort 1631,NL:Q:32001415,1,4.23448954184176,52.0638378135759,787,1,20
HLT1416,5,2,REI-N113,2,Laan van Meerdervoort 1631,NL:Q:32001416,1,4.23484527974758,52.0639554540524,788,1,35
HLT1423,3,1,REI-N113,3,Laan van Meerdervoort 1261,NL:Q:32001423,1,4.23941253233791,52.0652818726605,789,1,20
HLT1424,1,2,REI-N113,4,Laan van Meerdervoort 1261,NL:Q:32001424,1,4.23984106101593,52.0654056006305,790,1,35
HLT1801,8,2,REI-N113,5,Laan van Meerdervoort/Heliotrooplaan,NL:Q:32001801,1,4.23087420092301,52.0626508919001,791,1,35
HLT1802,7,2,REI-N113,6,Laan van Meerdervoort/Heliotrooplaan,NL:Q:32001802,1,4.23126174059838,52.0627787434137,792,1,35
HLT1812,13,1,REI-N113,7,Aaltje noorderwierstraat/Mozartlaan,NL:Q:32001812,1,4.23259161699908,52.0587719603277,793,1,20
HLT1813,11,2,REI-N113,8,Aaltje noorderwierstraat/Mozartlaan,NL:Q:32001813,1,4.23176702229733,52.0607189551488,794,1,35
HLT1915,22,1,REI-N113,9,Mient 433,NL:Q:32001915,1,4.25825312305633,52.0671326073238,795,1,20
HLT1919,14,1,REI-N113,10,Oude Haagweg/Walnootstraat,NL:Q:32001919,1,4.25422616432674,52.0601488670921,796,1,20
HLT1920,15,1,REI-N113,11,Oude Haagweg/Walnootstraat,NL:Q:32001920,1,4.25530482330714,52.0605709302396,797,1,20
HLT1921,17,1,REI-N113,12,Loosduinsekade 725,NL:Q:32001921,1,4.26001262153009,52.062878375424,798,1,20
HLT1922,16,1,REI-N113,13,Loosduinsekade 725,NL:Q:32001922,1,4.26042757667489,52.0629544641501,799,1,20
HLT3101,23,1,REI-N113,14,Loosduinseweg 486,NL:Q:32003101,1,4.2706841576903,52.0668751045654,800,0,10
HLT3203,19,1,REI-N113,15,Loosduinsekade/Nieuwendamlaan,NL:Q:32003203,1,4.262493,52.063816,801,1,20
HLT3204,18,1,REI-N113,16,Loosduinsekade/Nieuwendamlaan,NL:Q:32003204,1,4.262694,52.063926,802,1,20
HLT3205,20,1,REI-N113,17,Loosduinsekade 609,NL:Q:32003205,1,4.26645978342402,52.0653841825349,803,1,20
HLT3206,21,1,REI-N113,18,Loosduinsekade 609,NL:Q:32003206,1,4.26657567880845,52.0655318034206,804,1,20
HLT3001,17,1,REI-N114,1,Regentesselaan 388,NL:Q:32003001,1,4.28463659200617,52.0710569018683,805,1,20
HLT3002,16,1,REI-N114,2,Paul Krugerlaan 8,NL:Q:32003002,1,4.28518198439579,52.0706476241326,806,0,10
HLT3005,13,1,REI-N114,3,Paul Krugerplein 26,NL:Q:32003005,1,4.2897529881172,52.0686974850528,807,0,10
HLT3006,14,1,REI-N114,4,Paul Krugerlaan 172,NL:Q:32003006,1,4.2894514356678,52.0689202936046,808,0,10
HLT3007,15,1,REI-N114,5,Paul Krugerlaan 172,NL:Q:32003007,1,4.28959400843595,52.0684595984931,809,1,20
HLT3008,12,1,REI-N114,6,Paul Krugerplein 26,NL:Q:32003008,1,4.29019221560805,52.0686296663827,810,0,10
HLT3102,1,1,REI-N114,7,Loosduinseweg 486,NL:Q:32003102,1,4.27110847914211,52.0668791265886,811,1,20
HLT3103,2,1,REI-N114,8,Loosduinseweg 368,NL:Q:32003103,1,4.27557705566824,52.0684153304045,812,0,10
HLT3104,3,1,REI-N114,9,Loosduinseweg 359,NL:Q:32003104,1,4.27713687133664,52.0688012799954,813,0,10
HLT3107,4,1,REI-N114,10,Loosduinsekade 307,NL:Q:32003107,1,4.279025,52.069348,814,1,20
HLT3108,5,1,REI-N114,11,Loosduinsekade 284,NL:Q:32003108,1,4.280257,52.069656,815,1,20
HLT3115,10,1,REI-N114,12,Dierenselaan 110,NL:Q:32003115,1,4.28474420965065,52.0665716005259,816,1,20
HLT3116,11,1,REI-N114,13,Dierenselaan 62,NL:Q:32003116,1,4.28503560811391,52.0667612947791,817,1,20
HLT3129,8,2,REI-N114,14,Apeldoornselaan 159,NL:Q:32003129,1,4.28208906021847,52.0669548087595,818,1,35
HLT3130,6,2,REI-N114,15,Apeldoornselaan 159,NL:Q:32003130,1,4.28179772460977,52.066703983707,819,1,35
HLT1108,18,1,REI-N115,1,Groothertoginnelaan,NL:Q:32001108,1,4.27692826835316,52.0825539735308,820,0,10
HLT1109,17,1,REI-N115,2,Groothertoginnelaan,NL:Q:32001109,1,4.27752690971781,52.0824184882824,821,1,20
HLT1114,15,1,REI-N115,3,Groot Hertoginnelaan/Danckersstraat,NL:Q:32001114,1,4.28264124444967,52.0857117021584,822,1,20
HLT1115,16,1,REI-N115,4,Stadhouderslaan 2,NL:Q:32001115,1,4.28377165350299,52.084434286576,823,0,10
HLT1116,14,1,REI-N115,5,Waldeck Pyrmondkade 959,NL:Q:32001116,1,4.28283793364544,52.0855730947396,824,1,20
HLT1119,11,1,REI-N115,6,Laan van Meerdervoort 224,NL:Q:32001119,1,4.28261549687307,52.0805445091893,825,1,20
HLT1120,10,1,REI-N115,7,Laan van Meerdervoort 224,NL:Q:32001120,1,4.28318244828922,52.0805678014127,826,1,20
HLT1121,21,1,REI-N115,8,Kon. Emmakade 152B,NL:Q:32001121,1,4.28832059691848,52.081223995714,827,1,20
HLT1122,22,1,REI-N115,9,Kon. Emmakade 152B,NL:Q:32001122,1,4.28807976950059,52.0815426573226,828,1,20
HLT2003,1,1,REI-N115,10,Laan van Meerdervoort 528,NL:Q:32002003,1,4.26668548476375,52.0750070655983,829,1,20
HLT2004,2,2,REI-N115,11,Laan van Meerdervoort 528,NL:Q:32002004,1,4.26757600141466,52.0752132876932,830,1,35
HLT2005,5,1,REI-N115,12,Laan van Meerdervoort 450,NL:Q:32002005,1,4.27092313490338,52.0764702306618,831,1,20
HLT2006,4,1,REI-N115,13,Laan van Meerdervoort 450,NL:Q:32002006,1,4.27066108260943,52.0763904431864,832,1,20
HLT2010,6,2,REI-N115,14,Laan van Meerdervoort 334D,NL:Q:32002010,1,4.27613103201089,52.0784098138186,833,1,35
HLT2011,8,2,REI-N115,15,Laan van Meerdervoort 334D,NL:Q:32002011,1,4.27653143510404,52.078441455012,834,1,35
HLT2101,19,1,REI-N115,16,Conradkade 204,NL:Q:32002101,1,4.28407568359948,52.0806121239228,835,0,10
HLT2102,20,1,REI-N115,17,Conradkade 169,NL:Q:32002102,1,4.28436095881858,52.0803302693843,836,0,10
HLT2201,13,1,REI-N115,18,Laan van Meerdervoort 168,NL:Q:32002201,1,4.28716799702299,52.0821071511064,837,0,10
HLT2202,12,1,REI-N115,19,Laan van Meerdervoort 168,NL:Q:32002202,1,4.28693708522128,52.0823717815948,838,0,10
HLT2105,2,1,REI-N116,1,Conradkade 36B,NL:Q:32002105,1,4.28641744362911,52.0788272838902,839,1,20
