Region index,Region label,Time,Distance driven [km],Speed [kmh],Free flow speed [kmh],Congestion level [%],Travel time per 10 km [min],Road network length [km]
86,Region 114,2024-08-26T15:00,1007.674,51.9,60.5,16.4,11.5,40.394
86,Region 114,2024-08-26T16:00,1298.062,55.3,61.1,10.3,10.8,40.394
86,Region 114,2024-08-26T17:00,1402.91,48.6,61.1,25.7,12.3,40.394
86,Region 114,2024-08-26T18:00,827.935,58.2,60.1,3.2,10.2,40.394
86,Region 114,2024-08-26T19:00,581.428,59.2,59.4,0.4,10.1,40.394
86,Region 114,2024-08-26T20:00,526.874,56.2,58.8,4.6,10.6,40.394
86,Region 114,2024-08-26T21:00,389.476,55.4,58.5,5.6,10.8,40.394
86,Region 114,2024-08-26T22:00,229.678,56.9,59.1,3.7,10.5,40.394
86,Region 114,2024-08-26T23:00,114.314,57.4,60.1,4.5,10.4,40.394
87,Region 115,2024-08-26T00:00,44.661,47.5,52.4,10.3,12.6,16.029
87,Region 115,2024-08-26T01:00,9.989,50.7,52.2,3,11.8,16.029
87,Region 115,2024-08-26T02:00,13.855,57.2,55,0,10.4,16.029
87,Region 115,2024-08-26T03:00,3.843,46.2,55.6,20.4,12.9,16.029
87,Region 115,2024-08-26T04:00,7.07,42.3,50.4,19,14.1,16.029
87,Region 115,2024-08-26T05:00,23.7,57.9,53.4,0,10.3,16.029
87,Region 115,2024-08-26T06:00,113.57,51.5,53.4,3.5,11.6,16.029
87,Region 115,2024-08-26T07:00,333.864,44.8,51.8,15.6,13.3,16.029
87,Region 115,2024-08-26T08:00,380.926,48,52.5,9.2,12.4,16.029
87,Region 115,2024-08-26T09:00,279.668,48.6,52.3,7.4,12.3,16.029
87,Region 115,2024-08-26T10:00,278.31,46.3,52,12.2,12.9,16.029
87,Region 115,2024-08-26T11:00,269.548,44.9,51.4,14.4,13.3,16.029
87,Region 115,2024-08-26T12:00,287.596,45.9,52.5,14.3,13,16.029
87,Region 115,2024-08-26T13:00,319.4,45.1,52,15.2,13.2,16.029
87,Region 115,2024-08-26T14:00,341.036,45,52.1,15.8,13.3,16.029
87,Region 115,2024-08-26T15:00,337.603,46.3,52.5,13.2,12.9,16.029
87,Region 115,2024-08-26T16:00,510.168,47,53.1,13,12.7,16.029
87,Region 115,2024-08-26T17:00,530.385,38.9,52.1,33.7,15.3,16.029
87,Region 115,2024-08-26T18:00,402.459,46.2,52.5,13.6,12.9,16.029
87,Region 115,2024-08-26T19:00,291.999,44.9,50.7,12.8,13.3,16.029
87,Region 115,2024-08-26T20:00,253.399,46.5,51.7,11.1,12.8,16.029
87,Region 115,2024-08-26T21:00,143.384,46,50.3,9.2,13,16.029
87,Region 115,2024-08-26T22:00,133.462,48.9,52.6,7.3,12.2,16.029
87,Region 115,2024-08-26T23:00,67.585,52.3,52.9,1,11.4,16.029
88,Region 116,2024-08-26T00:00,1070.123,81.7,83.5,2,7.3,92.723
88,Region 116,2024-08-26T01:00,521.32,86.5,88.2,1.9,6.9,92.723
88,Region 116,2024-08-26T02:00,348.112,84.7,87.9,3.7,7,92.723
88,Region 116,2024-08-26T03:00,248.469,91.4,90.9,0,6.5,92.723
88,Region 116,2024-08-26T04:00,423.094,89.1,90.7,1.7,6.7,92.723
88,Region 116,2024-08-26T05:00,1930.657,96,97.2,1.2,6.2,92.723
88,Region 116,2024-08-26T06:00,5934.68,86.8,94,8.3,6.9,92.723
88,Region 116,2024-08-26T07:00,10123.872,79.2,89.5,12.9,7.5,92.723
88,Region 116,2024-08-26T08:00,11127.22,77,89.9,16.7,7.7,92.723
88,Region 116,2024-08-26T09:00,7786.569,78,88.9,13.9,7.6,92.723
88,Region 116,2024-08-26T10:00,5996.562,77.3,88,13.8,7.7,92.723
88,Region 116,2024-08-26T11:00,6738.297,77.2,88.3,14.2,7.7,92.723
88,Region 116,2024-08-26T12:00,7110.776,75.4,86.6,14.7,7.9,92.723
88,Region 116,2024-08-26T13:00,7391.251,76.5,86.9,13.6,7.8,92.723
88,Region 116,2024-08-26T14:00,7774.701,75.4,86.9,15.2,7.9,92.723
88,Region 116,2024-08-26T15:00,9146.285,78.4,89.8,14.5,7.6,92.723
88,Region 116,2024-08-26T16:00,10450.139,75.7,88.7,17.2,7.9,92.723
88,Region 116,2024-08-26T17:00,11105.769,61.6,87,41,9.7,92.723
88,Region 116,2024-08-26T18:00,7016.743,77.5,85.4,10.2,7.7,92.723
88,Region 116,2024-08-26T19:00,4695.291,79.2,83,4.7,7.5,92.723
88,Region 116,2024-08-26T20:00,4059.464,79.7,82.6,3.6,7.5,92.723
88,Region 116,2024-08-26T21:00,3290.558,83.2,87.2,4.8,7.2,92.723
88,Region 116,2024-08-26T22:00,2583.515,82.8,85.9,3.8,7.2,92.723
88,Region 116,2024-08-26T23:00,1508.687,85.6,86.2,0.7,7,92.723
89,Region 117,2024-08-26T00:00,142.816,36.1,38.7,7.2,16.6,83.928
89,Region 117,2024-08-26T01:00,75.952,37,40.4,9.4,16.2,83.928
89,Region 117,2024-08-26T02:00,46.854,36.3,39.2,7.8,16.4,83.928
89,Region 117,2024-08-26T03:00,33.641,41.8,39,0,14.3,83.928
89,Region 117,2024-08-26T04:00,47.696,33.7,39.3,16.3,17.7,83.928
89,Region 117,2024-08-26T05:00,74.426,33.9,36.8,8.3,17.6,83.928
89,Region 117,2024-08-26T06:00,325.61,33.3,38.3,14.7,17.9,83.928
89,Region 117,2024-08-26T07:00,804.205,29.9,38.3,28.3,20,83.928
89,Region 117,2024-08-26T08:00,1227.49,26.3,38.4,45.7,22.7,83.928
89,Region 117,2024-08-26T09:00,865.111,28.6,38.5,34.7,20.9,83.928
89,Region 117,2024-08-26T10:00,715.162,29.7,39,31.3,20.1,83.928
89,Region 117,2024-08-26T11:00,838.402,29.2,38.1,30.4,20.4,83.928
89,Region 117,2024-08-26T12:00,995.59,28.6,38.6,34.7,20.9,83.928
89,Region 117,2024-08-26T13:00,980.566,28.8,39,35.1,20.7,83.928
89,Region 117,2024-08-26T14:00,1125.005,28.7,39,35.8,20.8,83.928
89,Region 117,2024-08-26T15:00,1217.081,27.9,39,39.5,21.4,83.928
89,Region 117,2024-08-26T16:00,1390.647,29.2,39.5,35.1,20.4,83.928
89,Region 117,2024-08-26T17:00,1570.697,28.8,40.4,40.1,20.8,83.928
89,Region 117,2024-08-26T18:00,1135.159,30,39,29.8,19.9,83.928
89,Region 117,2024-08-26T19:00,801.308,31.7,39,23,18.8,83.928
89,Region 117,2024-08-26T20:00,689.539,32.4,39.1,20.6,18.4,83.928
89,Region 117,2024-08-26T21:00,533.135,32.2,38.9,20.9,18.6,83.928
89,Region 117,2024-08-26T22:00,407.653,35.4,39.1,10.4,16.9,83.928
89,Region 117,2024-08-26T23:00,193.699,34.8,39,12,17.2,83.928
